studio_id,media_id,is_main
294,2443,False
414,2444,False
25,2445,False
25,2446,False
573,2446,False
25,2447,False
55,2450,False
142,2450,False
247,2450,False
65,2451,True
169,2451,False
467,2451,False
73,2452,False
467,2452,False
65,2452,True
1,2454,True
467,2454,False
310,2454,False
245,2454,False
50,2455,False
254,2455,False
200,2456,False
27,2457,True
92,2457,False
1,2458,True
467,2458,False
310,2458,False
48,2461,True
144,2461,False
310,2461,False
72,2461,True
7,2462,False
284,2462,False
157,2462,False
166,2462,False
18,2463,True
310,2463,False
101,2464,False
196,2465,True
245,2465,False
220,2465,False
224,2465,False
72,2466,False
17,2467,False
86,2467,True
2524,2467,False
11,2468,True
667,2469,False
18,2470,True
166,2473,False
245,2473,False
6896,2473,True
6202,2473,False
97,2473,False
166,2474,False
245,2474,False
6202,2474,False
6896,2474,True
52,2476,False
82,2476,False
104,2476,False
120,2476,True
749,2476,False
412,2479,True
166,2482,False
6896,2482,True
48,2483,True
6202,2483,False
6896,2483,True
166,2483,False
14,2484,True
127,2484,False
65,2486,True
16,2486,False
196,2487,True
29,2487,True
139,2487,False
16,2487,False
86,2491,False
86,2493,False
83,2494,True
113,2494,False
11,2495,True
52,2495,False
97,2495,False
18,2498,True
18,2499,True
11,2500,True
6267,2500,True
6268,2500,True
382,2500,False
6161,2500,False
97,2501,False
25,2505,False
573,2505,False
239,2506,False
250,2506,False
124,2507,False
573,2507,False
38,2508,True
158,2508,False
250,2508,False
777,2508,False
16,2510,False
196,2510,True
467,2510,False
196,2511,False
467,2511,False
382,2511,False
166,2516,False
14,2516,True
315,2518,False
23,2518,False
8,2518,True
147,2518,False
158,2518,False
48,2521,True
119,2521,False
110,2522,False
63,2523,False
122,2523,False
177,2523,False
166,2524,False
250,2524,False
462,2524,True
6202,2524,False
250,2525,False
921,2525,False
438,2525,True
323,2525,False
245,2526,False
196,2526,True
97,2527,False
278,2527,True
166,2528,False
6202,2528,False
6896,2528,True
86,2529,False
97,2529,False
152,2530,False
813,2530,False
294,2531,False
296,2531,False
206,2532,False
239,2532,False
45,2533,False
270,2533,False
96,2534,False
96,2535,False
96,2536,False
96,2537,False
860,2538,True
38,2539,False
321,2539,False
239,2540,False
239,2541,False
250,2541,False
65,2542,True
6951,2542,False
7109,2542,False
103,2543,False
111,2543,False
317,2543,False
22,2544,True
829,2545,False
22,2546,True
169,2546,False
22,2547,True
22,2548,True
841,2548,False
22,2549,True
23,2549,False
169,2549,False
200,2550,False
7,2551,True
250,2551,False
86,2552,True
141,2552,False
6410,2552,False
22,2553,True
22,2554,True
22,2555,True
169,2555,False
22,2557,True
22,2558,True
22,2559,True
18,2560,True
217,2560,False
18,2561,False
37,2562,False
127,2562,False
144,2562,False
169,2562,False
315,2562,False
34,2563,True
217,2563,False
37,2564,False
119,2566,False
22,2567,False
159,2568,False
22,2569,True
65,2570,False
22,2571,True
55,2571,False
6904,2571,False
6903,2571,False
22,2572,False
22,2573,True
452,2575,False
22,2576,True
22,2577,True
169,2577,False
22,2579,True
7289,2579,False
44,2580,True
102,2580,False
14,2582,True
16,2582,False
22,2582,False
490,2582,False
14,2583,True
14,2584,True
14,2585,True
14,2586,False
192,2588,False
152,2590,False
177,2590,False
270,2590,False
92,2591,False
139,2591,False
169,2591,False
97,2591,False
245,2592,False
6896,2592,True
8,2592,False
11,2594,True
757,2594,False
91,2595,False
92,2595,False
10,2596,True
144,2596,False
376,2596,False
777,2596,False
14,2598,True
92,2598,False
92,2599,False
14,2599,True
92,2600,False
92,2601,False
8,2602,True
144,2602,False
7084,2602,False
33,2603,False
59,2603,False
116,2603,False
210,2603,False
211,2603,False
218,2603,True
7,2604,True
85,2604,False
44,2605,True
92,2605,False
313,2605,False
217,2605,False
18,2606,False
97,2607,False
123,2607,False
288,2607,True
179,2608,True
67,2608,False
45,2609,False
45,2610,False
813,2610,False
1,2612,False
198,2612,False
22,2613,True
22,2614,True
91,2615,False
21,2616,False
21,2617,False
11,2618,True
65,2618,True
5,2619,True
16,2619,False
127,2619,False
132,2619,False
236,2619,False
451,2619,False
102,2619,False
5,2620,True
16,2620,False
127,2620,False
451,2620,False
11,2621,True
18,2621,True
207,2622,True
284,2622,False
905,2622,False
22,2623,True
109,2623,False
169,2623,False
204,2623,False
65,2624,False
142,2627,False
142,2629,False
142,2630,False
142,2632,False
142,2634,False
142,2635,False
142,2637,False
142,2638,False
142,2640,False
142,2641,False
55,2650,False
247,2650,True
6161,2650,False
65,2653,False
99,2679,False
10,2679,True
11,2679,True
7334,2679,True
48,2681,True
787,2681,False
83,2683,False
97,2683,False
102,2683,False
191,2686,True
53,2686,False
489,2686,False
6870,2686,False
68,2687,False
103,2688,True
6620,2688,False
10,2688,False
123,2688,False
10,2689,False
23,2690,False
7,2693,True
250,2693,False
29,2693,False
11,2694,True
29,2694,False
199,2696,False
14,2696,True
467,2696,False
29,2696,False
1,2697,True
29,2697,False
119,2698,False
413,2698,True
245,2698,False
29,2698,False
79,2699,False
250,2699,False
595,2699,False
250,2700,False
595,2700,False
27,2702,True
27,2703,True
62,2703,False
97,2704,False
216,2704,False
27,2704,True
10,2705,False
27,2705,True
27,2706,False
30,2707,True
14,2707,False
14,2707,True
6622,2707,False
27,2709,False
30,2710,False
30,2712,False
27,2713,False
23,2714,False
166,2714,False
6896,2714,True
110,2715,True
204,2715,False
667,2715,False
23,2715,False
37,2716,False
145,2716,False
146,2717,False
175,2717,False
11,2719,True
16,2719,False
53,2719,False
677,2719,False
14,2722,True
199,2722,True
467,2722,False
39,2723,False
6,2724,True
204,2725,False
48,2725,True
97,2726,False
148,2726,False
11,2727,True
17,2727,False
7,2730,True
6110,2730,False
141,2730,False
23,2731,False
376,2731,False
14,2731,False
75,2731,True
645,2735,False
717,2735,False
16,2736,False
28,2736,False
62,2736,False
153,2736,False
829,2736,False
28,2737,True
28,2738,True
111,2738,False
28,2739,False
28,2740,True
29,2740,False
48,2740,False
62,2740,False
230,2740,False
717,2740,False
16,2742,False
28,2742,True
31,2742,False
53,2742,False
318,2742,False
340,2742,False
7,2744,True
104,2744,False
6340,2744,False
23,2744,False
141,2745,False
6570,2745,False
18,2745,True
102,2746,False
145,2746,False
361,2746,False
103,2748,True
22,2749,True
22,2750,True
22,2751,True
169,2751,False
10,2752,False
463,2752,True
139,2752,False
68,2753,True
7,2754,True
141,2754,False
6110,2754,False
250,2754,False
68,2755,True
307,2756,False
308,2756,False
44,2757,True
14,2758,True
14,2760,True
159,2760,False
16,2760,False
6888,2760,False
14,2761,True
150,2761,True
86,2762,True
829,2762,False
109,2765,False
11,2766,True
79,2766,True
86,2766,True
21,2767,True
55,2769,False
11,2770,True
589,2770,False
159,2770,False
256,2771,True
6910,2771,True
122,2771,False
177,2771,True
58,2772,False
79,2772,False
93,2772,False
102,2772,False
23,2775,False
72,2775,True
467,2775,False
193,2776,False
193,2777,False
193,2778,False
323,2779,False
8,2779,False
166,2780,False
7,2780,True
6897,2780,False
6896,2780,True
284,2780,False
6460,2780,False
79,2781,False
110,2781,True
204,2781,False
50,2782,False
24,2782,True
311,2783,False
7017,2783,True
28,2784,False
11,2785,True
148,2785,False
24,2785,True
123,2785,False
81,2786,True
16,2786,False
53,2786,False
250,2788,False
164,2789,False
367,2789,False
22,2789,True
6871,2789,False
434,2789,False
327,2789,False
6161,2789,False
438,2790,True
921,2790,False
323,2790,False
291,2791,False
10,2792,False
45,2794,False
48,2794,True
3,2795,True
102,2795,False
139,2795,False
261,2796,False
284,2797,False
45,2798,False
18,2799,True
55,2799,False
6951,2799,False
18,2800,True
18,2801,False
18,2802,False
14,2803,False
196,2804,True
351,2804,False
242,2804,False
65,2805,False
111,2805,False
379,2806,False
27,2808,True
240,2808,False
103,2809,True
169,2809,False
6875,2809,False
6876,2809,False
111,2810,False
198,2810,False
317,2810,False
6090,2810,True
18,2811,False
467,2811,False
358,2813,False
358,2814,False
16,2815,False
358,2815,False
450,2815,True
14,2816,True
18,2816,True
55,2816,False
577,2816,False
103,2817,False
165,2817,False
14,2818,True
1,2819,False
126,2819,False
139,2819,True
169,2819,False
103,2820,False
406,2820,False
239,2821,False
363,2823,False
1,2824,True
159,2824,False
22,2825,True
829,2825,False
226,2826,False
467,2826,False
18,2827,False
73,2828,True
11,2828,True
22,2829,True
169,2829,False
18,2830,False
73,2831,False
3,2832,False
6,2832,False
10,2832,False
11,2832,False
134,2832,False
13,2832,True
291,2832,False
41,2832,False
18,2833,True
6865,2834,True
6951,2834,False
6620,2834,False
207,2835,False
18,2835,True
22,2836,False
68,2836,False
284,2837,False
45,2838,False
48,2838,False
813,2838,False
166,2839,False
144,2839,False
6896,2839,True
152,2841,False
192,2841,True
250,2841,False
321,2841,False
17,2848,False
247,2848,True
757,2848,False
1,2851,False
250,2851,False
45,2852,False
99,2858,False
138,2858,False
138,2859,False
45,2861,False
254,2861,False
250,2862,False
294,2862,False
25,2863,False
250,2863,False
270,2864,False
195,2866,False
7454,2866,True
7455,2866,False
45,2867,False
405,2867,False
321,2868,False
140,2869,False
321,2870,False
206,2871,False
239,2871,False
294,2872,False
296,2872,False
25,2873,False
99,2873,False
121,2873,False
250,2873,False
250,2874,False
239,2875,False
150,2876,False
14,2881,True
103,2882,True
395,2883,False
85,2885,False
97,2885,False
1,2889,True
119,2889,False
21,2890,True
53,2890,False
164,2890,False
245,2890,False
417,2890,False
21,2891,True
206,2894,False
217,2894,False
21,2895,False
25,2896,False
405,2896,False
573,2896,False
21,2897,False
18,2903,True
104,2903,False
169,2903,False
79,2905,False
250,2905,False
38,2905,True
467,2906,False
245,2906,False
65,2906,True
338,2907,False
6345,2907,True
6346,2907,False
93,2910,False
120,2911,False
65,2912,True
169,2913,False
22,2913,True
939,2915,False
14,2916,False
154,2917,False
5792,2917,True
44,2924,True
160,2924,False
376,2924,False
31,2924,False
95,2926,True
749,2926,False
787,2926,False
7,2927,True
23,2927,False
104,2927,False
376,2927,False
178,2927,False
777,2927,False
392,2927,False
5,2928,False
23,2928,False
2312,2928,False
101,2929,True
170,2929,False
7019,2929,False
33,2929,False
460,2929,False
11,2931,True
159,2931,False
200,2931,False
103,2933,False
81,2934,True
250,2935,False
294,2935,False
5792,2935,False
250,2936,False
18,2937,True
196,2938,True
220,2938,False
351,2938,False
242,2938,False
34,2942,True
108,2942,False
238,2942,False
717,2942,False
270,2943,False
573,2943,False
239,2944,False
25,2945,False
573,2945,False
387,2946,False
18,2947,False
18,2948,True
28,2950,True
829,2950,False
58,2952,False
37,2954,False
217,2954,False
250,2955,False
294,2955,False
5792,2955,False
270,2956,False
206,2957,False
239,2957,False
250,2957,False
25,2958,False
250,2958,False
48,2959,False
97,2959,False
813,2959,False
6090,2959,True
25,2960,False
573,2960,False
18,2961,True
18,2962,False
23,2962,False
39,2963,True
92,2963,False
306,2963,False
759,2963,False
761,2963,False
3,2964,False
89,2964,False
376,2964,False
647,2964,False
777,2964,False
37,2965,True
92,2967,False
218,2967,True
721,2967,False
167,2969,False
415,2969,False
486,2969,False
34,2970,True
37,2971,True
111,2971,False
161,2971,False
166,2972,False
6897,2972,False
6896,2972,True
224,2974,False
288,2974,True
284,2974,False
45,2979,False
813,2979,False
860,2979,True
18,2980,False
170,2981,False
6282,2981,False
284,2982,False
294,2982,False
382,2983,False
6896,2983,True
166,2983,False
7,2983,False
11,2985,True
29,2985,False
22,2985,False
58,2986,False
88,2986,True
102,2986,False
164,2986,False
210,2986,False
460,2986,False
464,2986,False
14,2987,True
23,2987,False
25,2988,False
192,2988,False
573,2988,False
239,2989,False
250,2989,False
571,2990,False
410,2991,False
571,2991,False
3,2993,True
102,2993,False
787,2993,False
42,2993,False
127,2993,False
6570,2993,False
37,3000,True
145,3000,False
376,3000,False
23,3000,False
159,3000,False
166,3000,False
53,3001,False
94,3001,True
159,3001,False
169,3001,False
235,3001,True
757,3001,False
769,3001,False
10,3003,False
11,3004,False
104,3004,False
122,3004,False
6444,3005,False
207,3005,True
6771,3005,False
6279,3005,True
55,3006,False
96,3006,False
11,3007,True
6570,3007,False
18,3009,True
196,3010,True
34,3011,True
160,3011,False
14,3012,False
23,3012,False
18,3020,True
18,3021,False
18,3022,True
247,3023,False
468,3025,False
6202,3025,False
380,3025,True
166,3026,False
6896,3026,True
6202,3026,False
159,3026,False
376,3028,False
18,3031,False
25,3034,False
573,3034,False
196,3035,False
675,3035,False
245,3035,False
86,3036,False
18,3037,True
68,3038,True
467,3038,False
239,3039,False
133,3040,False
250,3040,False
18,3043,True
206,3046,False
239,3046,False
25,3048,False
573,3048,False
152,3050,False
250,3050,False
294,3050,False
18,3051,True
1,3053,True
14,3054,True
152,3056,False
250,3058,False
321,3058,False
1,3059,True
467,3059,False
1,3060,True
467,3060,False
204,3061,False
6703,3061,True
48,3061,True
25,3062,False
152,3063,False
250,3063,False
207,3064,True
65,3065,True
94,3065,False
198,3065,False
224,3065,False
270,3066,False
18,3067,False
86,3067,True
284,3070,False
291,3070,False
595,3070,False
6409,3070,True
17,3073,False
127,3073,False
7,3074,False
787,3074,False
103,3075,False
18,3076,True
55,3076,True
119,3076,False
247,3077,False
45,3078,False
813,3078,False
14,3079,True
467,3079,False
44,3081,False
452,3081,True
250,3082,False
39,3085,True
376,3085,False
681,3085,False
777,3085,False
91,3086,True
218,3086,False
406,3086,False
6,3086,False
120,3086,False
6444,3086,False
17,3087,False
273,3087,True
10,3088,True
157,3088,False
61,3088,False
10,3089,True
37,3092,True
217,3092,False
647,3092,False
270,3093,False
270,3094,False
7,3095,True
284,3095,False
667,3095,False
14,3098,False
16,3098,False
23,3098,False
104,3098,False
14,3099,True
717,3099,False
18,3100,False
196,3101,True
2524,3101,False
16,3101,False
53,3101,False
45,3102,False
107,3104,False
258,3107,False
270,3107,False
387,3107,False
25,3108,False
250,3108,False
206,3109,False
22,3110,False
11,3111,True
490,3112,False
909,3112,True
3,3113,True
1,3114,True
113,3115,False
11,3115,True
7206,3115,True
6090,3116,True
11,3120,True
113,3120,False
7206,3120,True
51,3121,True
23,3121,False
6340,3121,False
104,3121,False
399,3121,False
166,3121,False
86,3125,True
245,3125,False
404,3127,True
139,3131,False
22,3132,True
111,3132,False
48,3135,True
224,3135,False
72,3135,True
281,3136,False
22,3137,True
829,3137,False
971,3137,True
3,3138,False
48,3138,False
55,3138,False
102,3138,False
133,3140,False
319,3140,False
179,3146,True
254,3146,False
97,3151,False
11,3152,True
6905,3152,False
6906,3152,False
18,3155,True
254,3157,False
18,3159,True
45,3160,False
22,3162,True
285,3164,False
122,3166,True
238,3166,False
108,3166,False
311,3166,False
467,3166,False
84,3167,True
324,3167,False
325,3167,False
384,3167,False
25,3171,False
573,3171,False
23,3174,False
70,3174,True
200,3175,False
351,3176,False
22,3180,False
96,3182,False
342,3183,False
470,3183,False
250,3185,False
154,3185,True
18,3186,True
141,3186,False
467,3186,False
81,3190,True
6949,3190,True
99,3192,False
207,3192,True
22,3196,True
55,3196,False
80,3196,False
22,3199,True
48,3205,True
971,3205,False
144,3205,False
194,3210,False
347,3210,True
67,3211,False
217,3211,False
413,3211,False
169,3213,False
18,3213,True
7,3214,True
170,3215,False
122,3218,True
43,3219,False
92,3219,False
68,3220,True
3,3222,False
163,3222,False
880,3222,False
3,3223,False
113,3223,False
163,3223,False
880,3223,False
92,3225,False
163,3225,True
306,3225,False
717,3225,False
111,3226,False
118,3226,True
96,3227,False
44,3228,True
92,3228,False
104,3229,False
179,3229,True
829,3229,False
413,3229,False
3,3230,True
53,3230,False
102,3230,False
8,3231,True
82,3231,False
102,3231,False
166,3232,False
196,3232,True
17,3234,False
97,3234,False
102,3234,False
515,3239,False
48,3239,True
77,3239,True
18,3245,False
4,3248,False
239,3250,False
18,3251,True
55,3251,False
45,3254,False
270,3254,False
14,3256,False
1,3258,True
123,3258,False
467,3258,False
48,3259,True
144,3259,False
7,3266,True
193,3267,False
14,3268,False
233,3268,False
23,3269,False
2312,3269,False
6548,3269,False
102,3269,False
10,3270,False
233,3270,False
5,3270,True
16,3271,False
22,3271,False
123,3271,False
112,3271,True
141,3285,True
25,3286,False
239,3286,False
250,3286,False
193,3287,True
10,3290,False
169,3290,False
7,3292,False
34,3297,True
217,3297,False
37,3298,True
61,3298,False
218,3299,True
262,3299,False
689,3299,False
829,3299,False
270,3300,False
410,3300,False
414,3301,False
860,3301,True
25,3302,False
270,3303,False
387,3303,False
14,3305,True
64,3305,False
6622,3305,False
22,3306,False
8,3306,True
152,3307,False
121,3308,False
250,3308,False
294,3309,False
280,3313,True
317,3313,False
111,3313,False
6984,3313,False
14,3315,True
22,3317,False
112,3318,True
182,3318,False
1,3320,True
113,3322,False
218,3322,False
372,3322,False
689,3322,False
38,3323,True
104,3323,False
250,3323,False
787,3323,False
2443,3324,False
250,3324,False
321,3324,False
4079,3324,False
6091,3324,True
14,3325,True
6888,3325,False
6622,3325,False
14,3325,False
37,3326,False
109,3326,False
14,3327,True
467,3327,False
52,3328,False
82,3328,False
104,3328,False
749,3328,False
120,3328,True
25,3329,False
18,3332,True
239,3334,False
22,3335,True
170,3336,False
17,3336,False
10,3336,False
6067,3336,False
27,3342,True
79,3342,False
102,3342,False
22,3345,False
41,3349,True
113,3349,False
880,3349,False
422,3350,False
27,3354,True
139,3354,False
136,3355,True
16,3355,False
135,3355,False
7001,3355,False
18,3356,True
112,3358,True
127,3358,False
144,3358,False
213,3358,False
376,3358,False
37,3359,True
61,3359,False
191,3361,False
167,3362,False
10,3363,True
17,3366,False
561,3366,True
372,3366,False
15,3366,False
166,3366,False
318,3367,False
6410,3367,False
141,3369,False
55,3369,False
18,3369,False
152,3370,False
250,3370,False
420,3372,True
179,3375,False
194,3375,False
347,3375,True
206,3377,False
239,3377,False
267,3378,False
426,3378,False
573,3378,False
45,3379,False
294,3379,False
239,3380,False
6,3381,False
239,3382,True
152,3383,False
6163,3384,True
25,3384,False
294,3385,False
18,3388,False
61,3389,False
117,3389,False
64,3389,False
521,3389,True
23,3390,False
101,3390,False
1,3391,True
16,3391,False
198,3391,False
17,3392,False
96,3392,False
148,3392,False
241,3392,False
376,3392,False
239,3393,False
1,3394,False
813,3396,False
65,3399,True
467,3399,False
6569,3399,False
249,3401,False
77,3402,True
296,3402,False
250,3403,False
7454,3403,True
7455,3403,False
3,3407,True
102,3407,False
459,3407,False
147,3407,False
42,3407,False
141,3407,False
7,3410,False
270,3411,False
92,3417,False
462,3417,True
16,3418,False
86,3418,True
829,3418,False
7,3420,True
23,3420,False
79,3420,False
376,3420,False
7,3421,True
239,3422,False
250,3422,False
22,3424,False
22,3425,True
48,3427,True
152,3427,False
250,3427,False
45,3428,False
250,3428,False
86,3429,True
10,3430,True
14,3432,True
18,3433,True
675,3433,False
829,3434,False
196,3435,False
22,3435,True
55,3435,False
14,3437,True
16,3437,False
22,3438,False
169,3438,False
173,3439,False
399,3439,False
270,3442,False
6521,3442,True
45,3442,False
145,3444,False
453,3444,False
14,3444,True
15,3446,False
240,3446,False
486,3446,True
144,3448,False
207,3448,True
6570,3448,False
31,3449,False
102,3449,False
112,3449,True
717,3451,False
25,3452,False
573,3452,False
250,3454,False
953,3454,False
48,3456,False
17,3457,False
37,3457,True
119,3457,False
139,3457,False
22,3460,True
76,3460,False
53,3460,False
7,3461,True
97,3461,False
6887,3461,False
92,3462,False
406,3462,False
675,3462,False
280,3462,True
470,3463,False
31,3464,False
34,3464,False
236,3464,False
460,3464,False
667,3464,False
675,3464,False
68,3465,False
31,3467,False
51,3467,True
681,3467,False
719,3467,False
37,3468,True
217,3468,False
37,3469,True
217,3469,False
3,3470,True
48,3470,True
376,3470,False
777,3470,False
68,3473,False
200,3475,True
25,3478,False
250,3478,False
321,3478,False
405,3478,False
195,3479,False
7455,3479,False
7454,3479,True
7258,3480,True
224,3480,False
921,3481,False
18,3482,False
250,3482,False
14,3486,False
55,3488,False
86,3488,True
517,3488,False
7011,3488,False
6066,3488,False
27,3493,False
213,3493,False
86,3496,False
193,3497,False
240,3498,False
250,3498,False
14,3499,True
841,3499,False
10,3501,False
52,3501,False
80,3501,False
27,3503,True
108,3503,False
166,3503,False
238,3503,False
250,3503,False
14,3505,True
13,3506,True
134,3507,False
13,3507,True
6908,3507,False
134,3508,False
13,3508,True
250,3509,False
23,3509,False
6570,3509,False
207,3509,True
250,3511,False
207,3511,True
86,3512,False
1,3513,False
757,3513,False
73,3514,False
18,3515,False
378,3516,False
378,3517,False
184,3518,False
388,3518,False
102,3519,False
22,3522,True
467,3522,False
134,3525,False
13,3525,True
787,3526,False
270,3527,False
270,3529,False
787,3529,False
813,3530,False
45,3530,False
860,3530,True
25,3531,False
193,3533,True
278,3534,False
273,3535,True
283,3535,False
6753,3535,False
2443,3536,False
2443,3537,False
321,3537,False
38,3538,False
129,3538,False
130,3538,False
25,3539,False
571,3540,False
239,3542,False
250,3542,False
206,3543,False
250,3543,False
11,3549,True
376,3549,False
1,3550,True
45,3551,False
250,3551,False
48,3553,False
813,3553,False
6591,3553,True
573,3556,False
206,3557,False
250,3557,False
813,3558,False
45,3559,False
270,3560,False
22,3561,False
81,3561,False
270,3562,False
787,3562,False
270,3563,False
270,3564,False
155,3565,True
284,3565,False
270,3566,False
270,3567,False
14,3568,True
76,3568,False
278,3569,False
21,3570,False
83,3573,True
60,3574,True
61,3574,False
31,3574,False
259,3575,False
167,3576,False
2524,3576,False
467,3576,False
14,3576,True
70,3577,True
104,3577,False
178,3577,False
258,3578,False
270,3578,False
206,3580,False
239,3580,False
250,3580,False
25,3581,False
250,3581,False
250,3582,False
294,3582,False
239,3583,False
45,3584,False
813,3584,False
45,3586,False
270,3586,False
270,3587,False
61,3593,False
462,3593,False
314,3594,True
376,3594,False
715,3594,False
775,3594,False
777,3594,False
144,3594,False
104,3594,False
166,3594,False
6339,3594,False
48,3595,True
144,3595,False
204,3595,False
284,3595,False
6570,3595,False
6256,3595,True
10,3597,True
11,3599,True
144,3599,False
204,3599,False
6570,3599,False
7,3600,True
284,3600,False
6887,3600,False
467,3602,False
18,3602,True
7,3605,False
166,3605,False
18,3609,False
10,3613,True
325,3613,False
517,3613,False
681,3613,False
757,3613,False
92,3614,False
95,3614,False
721,3614,False
96,3615,False
241,3615,False
376,3615,False
11,3616,True
31,3616,False
160,3616,False
235,3618,False
281,3619,False
10,3620,False
195,3622,False
7454,3622,True
7455,3622,False
431,3624,True
191,3624,False
310,3625,False
382,3625,False
6255,3625,True
91,3627,False
206,3628,False
239,3628,False
18,3630,True
200,3631,False
152,3633,False
152,3635,False
250,3635,False
38,3635,True
45,3636,False
16,3637,False
112,3637,True
60,3637,True
139,3637,False
30,3638,True
827,3638,True
6888,3638,False
6622,3638,False
250,3639,False
245,3640,False
917,3640,True
38,3641,False
256,3641,False
44,3642,True
79,3642,False
104,3642,False
491,3643,False
513,3644,False
45,3645,False
207,3646,False
206,3648,False
239,3648,False
3,3653,True
102,3653,False
108,3654,False
218,3654,False
7,3655,True
58,3655,False
102,3655,False
79,3656,False
179,3656,True
490,3656,False
14,3659,True
14,3659,False
6622,3659,False
30,3659,True
1,3660,True
629,3661,False
787,3661,False
3,3667,True
102,3667,False
113,3667,False
460,3667,False
689,3667,False
6114,3667,False
73,3668,False
62,3669,False
72,3670,True
103,3670,True
97,3670,False
72,3671,False
16,3672,False
127,3672,False
717,3672,False
4,3673,True
94,3673,True
753,3673,False
765,3673,False
769,3673,False
178,3673,False
109,3673,False
675,3673,False
31,3673,False
169,3673,False
44,3674,True
18,3675,False
196,3676,False
6672,3676,True
274,3679,False
25,3680,False
405,3680,False
25,3681,False
573,3681,False
134,3684,False
13,3684,True
134,3685,False
126,3689,False
126,3690,False
18,3692,True
193,3695,False
11,3701,True
467,3701,False
134,3702,False
376,3702,False
757,3702,False
13,3702,True
7108,3704,False
73,3704,False
126,3704,False
73,3704,True
64,3704,False
270,3705,False
25,3706,False
573,3706,False
195,3707,False
7455,3707,False
7454,3707,True
18,3710,False
757,3710,False
769,3710,False
25,3711,False
7,3712,True
376,3712,False
86,3720,False
363,3723,False
577,3723,False
50,3726,False
317,3726,False
6658,3726,False
447,3726,True
138,3728,False
138,3729,False
23,3731,False
73,3731,True
643,3731,False
467,3731,False
55,3734,False
148,3734,False
53,3734,False
6354,3734,False
6361,3734,False
65,3734,True
10,3735,False
92,3735,False
166,3735,False
7,3736,True
10,3736,True
17,3736,False
169,3736,False
330,3737,True
330,3738,True
55,3744,False
247,3744,True
55,3745,False
142,3745,False
247,3745,False
138,3747,False
274,3747,False
37,3750,True
217,3750,False
18,3751,True
18,3752,False
18,3754,False
18,3757,False
339,3757,False
18,3758,False
82,3759,False
104,3759,False
120,3759,True
749,3759,False
11,3760,False
18,3760,False
22,3761,True
7289,3761,False
196,3762,True
97,3762,False
196,3764,False
22,3765,True
191,3768,False
207,3768,True
191,3769,False
2443,3771,False
4079,3771,False
27,3772,False
228,3772,False
6849,3772,True
207,3778,True
6570,3778,False
18,3791,False
294,3793,False
45,3795,False
321,3795,False
18,3800,False
18,3801,True
25,3802,False
70,3805,True
139,3806,False
142,3806,False
103,3807,False
103,3809,False
103,3810,False
55,3811,False
452,3811,True
467,3811,False
1,3813,False
39,3816,True
323,3816,False
249,3817,False
250,3817,False
272,3818,True
68,3819,True
169,3819,False
272,3820,True
272,3821,True
22,3822,True
145,3822,False
22,3823,False
270,3824,False
390,3825,False
169,3825,False
829,3825,False
22,3825,False
25,3826,False
270,3826,False
11,3829,True
145,3829,False
170,3829,False
239,3833,False
321,3833,False
22,3835,False
111,3836,False
245,3836,False
14,3837,True
18,3838,True
18,3839,True
24,3840,True
490,3840,False
787,3840,False
789,3840,False
11,3841,True
16,3841,False
467,3841,False
18,3842,False
467,3842,False
18,3843,False
18,3844,True
55,3844,False
18,3845,False
18,3846,False
55,3846,False
18,3847,False
175,3854,False
11,3859,True
29,3859,False
22,3861,False
27,3861,False
717,3861,False
189,3866,False
190,3866,False
17,3869,False
22,3869,False
18,3870,True
145,3870,False
281,3873,False
196,3874,False
55,3875,False
18,3875,True
315,3877,False
1,3878,False
18,3878,True
6375,3879,True
18,3881,True
14,3881,False
55,3881,False
284,3882,False
48,3882,True
270,3883,False
45,3883,True
150,3885,False
406,3885,True
503,3886,False
391,3886,True
6720,3886,False
29,3886,False
134,3886,False
561,3887,True
145,3887,False
159,3887,False
166,3887,False
17,3887,False
143,3887,False
239,3888,False
11,3889,True
6444,3889,False
123,3889,False
250,3890,False
787,3890,False
250,3895,False
321,3896,False
7454,3896,True
239,3902,False
18,3905,True
18,3906,False
16,3907,False
153,3907,False
154,3907,True
45,3908,False
813,3908,False
492,3908,True
18,3909,False
245,3910,False
270,3911,False
387,3911,False
6161,3913,False
50,3913,False
67,3913,True
413,3913,True
119,3913,False
6771,3913,False
45,3916,False
45,3917,False
25,3918,False
319,3918,False
25,3919,False
250,3919,False
319,3919,False
210,3921,False
270,3921,False
294,3922,False
155,3923,False
4,3935,True
29,3935,False
89,3935,False
317,3935,False
123,3935,False
7078,3935,False
6561,3935,False
103,3936,True
45,3939,False
405,3939,True
319,3940,False
25,3941,False
7455,3941,True
452,3942,True
25,3944,False
321,3944,False
405,3944,False
45,3945,False
65,3946,True
245,3946,False
99,3946,False
65,3947,True
27,3948,False
270,3950,False
206,3951,False
239,3951,True
10,3952,False
270,3953,False
573,3953,False
43,3954,False
17,3958,False
561,3958,True
233,3958,False
334,3958,False
757,3958,False
17,3960,False
10,3962,True
80,3962,True
757,3962,False
7,3965,True
97,3968,False
207,3968,False
18,3969,False
321,3970,False
405,3970,False
36,3972,True
205,3972,False
85,3972,False
16,3972,False
6570,3972,False
22,3973,False
18,3975,True
6169,3975,False
228,3975,True
239,3976,True
250,3976,False
50,3977,False
217,3977,False
270,3980,False
239,3981,False
329,3982,False
45,3983,False
270,3983,False
7,3989,True
