media_id,related_media_id,relation_type
157171,21353,PREQUEL
157175,103303,OTHER
157181,166410,SEQUEL
157198,100868,ADAPTATION
157198,162803,SEQUEL
157198,163621,OTHER
157207,145330,OTHER
157210,157212,SEQUEL
157210,159465,OTHER
157212,157210,PREQUEL
157212,159465,OTHER
157246,157205,ALTERNATIVE
157254,167715,SEQUEL
157267,118028,PARENT
157283,157284,ADAPTATION
157284,157283,ADAPTATION
157285,128016,SEQUEL
157287,146954,PARENT
157287,169516,SEQUEL
157290,157289,ADAPTATION
157294,125647,OTHER
157294,142193,PARENT
157295,104778,ADAPTATION
157330,13391,PREQUEL
157331,144190,PREQUEL
157369,18569,ADAPTATION
157371,121460,ALTERNATIVE
157376,87347,PARENT
157399,168853,ADAPTATION
157409,157407,PREQUEL
157410,138416,CHARACTER
157410,143177,CHARACTER
157410,160589,CHARACTER
157418,157417,SEQUEL
157419,140369,CHARACTER
157419,157417,CHARACTER
157440,157442,SEQUEL
157442,157440,PREQUEL
157457,134495,OTHER
157489,146622,ALTERNATIVE
157503,137289,OTHER
157540,111856,CHARACTER
157540,157546,SPIN_OFF
157540,157550,CHARACTER
157540,157549,CHARACTER
157540,157572,OTHER
157540,157573,OTHER
157540,157575,OTHER
157553,98640,ADAPTATION
157559,137989,PREQUEL
157581,157580,OTHER
157618,157619,ADAPTATION
157619,157618,ADAPTATION
157630,160801,CHARACTER
157631,113406,ADAPTATION
157634,90699,SEQUEL
157638,130445,PARENT
157653,138416,CHARACTER
157653,152636,CHARACTER
157653,160589,CHARACTER
157653,172598,CHARACTER
157664,156183,ADAPTATION
157664,157667,ADAPTATION
157664,156385,ADAPTATION
157692,122511,PREQUEL
157693,161927,CHARACTER
157693,163363,SEQUEL
157744,137251,PREQUEL
157751,143933,ADAPTATION
157753,130965,PARENT
157765,170690,OTHER
157783,157456,ADAPTATION
157787,157491,ADAPTATION
157797,164892,SEQUEL
157826,146301,OTHER
157842,146030,SEQUEL
157842,30869,ALTERNATIVE
157882,157884,ADAPTATION
157883,5684,ALTERNATIVE
157883,9893,ALTERNATIVE
157883,7645,ALTERNATIVE
157883,603,ALTERNATIVE
157883,100661,ALTERNATIVE
157883,1534,ALTERNATIVE
157883,105857,ALTERNATIVE
157883,1932,ALTERNATIVE
157883,16419,ALTERNATIVE
157883,21001,ALTERNATIVE
157883,112748,ALTERNATIVE
157883,126905,ALTERNATIVE
157883,142080,ALTERNATIVE
157883,98059,ALTERNATIVE
157883,20577,ALTERNATIVE
157883,12191,ALTERNATIVE
157883,21506,ALTERNATIVE
157883,159430,ADAPTATION
157883,159429,CHARACTER
157883,171030,ALTERNATIVE
157890,138254,ADAPTATION
157916,157919,ADAPTATION
157919,157916,ADAPTATION
157934,110558,OTHER
157934,42980,ALTERNATIVE
157938,157942,ADAPTATION
157965,114430,ADAPTATION
157975,162058,OTHER
157992,125584,ALTERNATIVE
158028,101584,ALTERNATIVE
158028,101225,ADAPTATION
158029,155883,OTHER
158032,115833,ALTERNATIVE
158036,109229,ADAPTATION
158041,151724,PREQUEL
158041,164339,SEQUEL
158041,173158,OTHER
158064,128883,PARENT
158085,158121,SEQUEL
158085,147154,OTHER
158121,158085,PREQUEL
158121,158158,SEQUEL
158121,147154,OTHER
158158,158121,PREQUEL
158158,158174,SEQUEL
158158,147154,OTHER
158174,158158,PREQUEL
158174,158180,SEQUEL
158174,147154,OTHER
158179,158205,SEQUEL
158179,165113,OTHER
158180,158174,PREQUEL
158180,147154,OTHER
158180,158186,SEQUEL
158186,147154,OTHER
158186,158180,PREQUEL
158186,158239,SEQUEL
158205,158179,PREQUEL
158205,165113,OTHER
158218,137897,CHARACTER
158230,118123,CHARACTER
158249,165113,OTHER
158250,100885,CHARACTER
158262,165113,OTHER
158287,106780,CHARACTER
158287,158567,CHARACTER
158320,135995,OTHER
158320,147627,OTHER
158320,153648,OTHER
158320,128895,OTHER
158320,124432,OTHER
158376,158374,ALTERNATIVE
158407,146230,ADAPTATION
158417,127564,ADAPTATION
158430,157794,PARENT
158430,158937,OTHER
158430,160499,SPIN_OFF
158432,158433,ALTERNATIVE
158457,154704,ALTERNATIVE
158458,38600,PREQUEL
158459,147237,ADAPTATION
158475,107098,PARENT
158479,164921,OTHER
158487,104502,ALTERNATIVE
158490,165660,SEQUEL
158491,30871,ADAPTATION
158530,109527,ADAPTATION
158541,30246,ADAPTATION
158541,907,PARENT
158553,129100,ADAPTATION
158556,170602,SEQUEL
158559,110785,ADAPTATION
158567,158287,CHARACTER
158570,116259,PREQUEL
158572,106574,OTHER
158572,42981,ALTERNATIVE
158572,139450,ALTERNATIVE
158595,142549,PREQUEL
158595,966,PARENT
158595,171145,SEQUEL
158600,167925,SEQUEL
158627,86082,ADAPTATION
158627,153518,OTHER
158639,158640,SEQUEL
158640,158639,PREQUEL
158640,173647,SEQUEL
158643,154041,PREQUEL
158679,136043,ADAPTATION
158679,136042,ADAPTATION
158679,120512,ADAPTATION
158679,98544,PARENT
158684,176490,ALTERNATIVE
158733,145365,PREQUEL
158789,111711,PREQUEL
158796,133027,OTHER
158817,145180,ADAPTATION
158820,48774,PARENT
158830,137740,PREQUEL
158830,118367,ADAPTATION
158847,151164,ADAPTATION
158851,152767,OTHER
158888,114791,PARENT
158895,140660,PREQUEL
158896,30724,ADAPTATION
158896,175642,ALTERNATIVE
158898,111149,ADAPTATION
158908,143708,OTHER
158908,133340,CHARACTER
158912,121663,ADAPTATION
158917,153358,PREQUEL
158917,164253,SEQUEL
158938,158942,ADAPTATION
158942,158938,ADAPTATION
158954,156273,ADAPTATION
158979,30393,PARENT
158981,158982,ADAPTATION
158982,158981,ADAPTATION
158988,1254,ALTERNATIVE
158988,31045,ALTERNATIVE
158988,151659,PREQUEL
158988,10687,ALTERNATIVE
159005,171563,OTHER
159006,171563,OTHER
159007,171563,OTHER
159009,159010,ALTERNATIVE
159010,159009,ALTERNATIVE
159027,171333,OTHER
159037,141243,PREQUEL
159039,117639,ALTERNATIVE
159039,117637,ADAPTATION
159041,167627,ALTERNATIVE
159042,97466,ADAPTATION
159042,139587,PREQUEL
159042,98014,ALTERNATIVE
159052,137309,OTHER
159084,141225,ADAPTATION
159086,152887,OTHER
159086,87393,OTHER
159086,145651,OTHER
159086,87394,OTHER
159097,143263,ADAPTATION
159107,141329,PREQUEL
159107,142985,OTHER
159119,145268,OTHER
159126,165150,ADAPTATION
159130,114482,CHARACTER
159130,112716,CHARACTER
159130,34208,CHARACTER
159130,47365,CHARACTER
159130,135367,CHARACTER
159130,136033,CHARACTER
159130,158922,ALTERNATIVE
159130,153090,ALTERNATIVE
159130,158953,ALTERNATIVE
159130,158924,ALTERNATIVE
159142,163239,SIDE_STORY
159149,152146,ADAPTATION
159160,116963,ALTERNATIVE
159186,142430,ALTERNATIVE
159195,158173,OTHER
159195,158187,OTHER
159195,158237,OTHER
159195,158248,OTHER
159195,158261,OTHER
159195,158281,OTHER
159212,145843,ADAPTATION
159231,162108,OTHER
159233,159251,SEQUEL
159239,1138,CHARACTER
159239,4052,CHARACTER
159239,31786,PREQUEL
159239,159240,SEQUEL
159259,159244,ALTERNATIVE
159259,1138,CHARACTER
159259,159243,PREQUEL
159272,34751,OTHER
159272,34755,CHARACTER
159274,101315,PARENT
159314,169251,OTHER
159322,116674,PREQUEL
159322,30012,ADAPTATION
159322,169755,SEQUEL
159347,131665,ALTERNATIVE
159387,173240,ADAPTATION
159388,159106,ADAPTATION
159406,118123,CHARACTER
159418,144016,ALTERNATIVE
159429,603,CHARACTER
159429,1929,CHARACTER
159429,1534,CHARACTER
159429,1932,CHARACTER
159429,3692,CHARACTER
159429,5684,CHARACTER
159429,7645,CHARACTER
159429,9893,CHARACTER
159429,12191,CHARACTER
159429,16419,CHARACTER
159429,20577,CHARACTER
159429,21001,CHARACTER
159429,21506,CHARACTER
159429,98059,CHARACTER
159429,100661,CHARACTER
159429,105857,CHARACTER
159429,112748,CHARACTER
159429,126905,CHARACTER
159429,142080,CHARACTER
159429,157883,CHARACTER
159429,169403,OTHER
159442,140052,ALTERNATIVE
159449,133016,ADAPTATION
159452,116010,PREQUEL
159452,142288,ADAPTATION
159467,159461,ADAPTATION
159471,133768,ADAPTATION
159490,127595,PREQUEL
159492,144229,ADAPTATION
159497,110367,PARENT
159511,155529,PARENT
159514,147075,ADAPTATION
159515,153310,ADAPTATION
159518,159517,ADAPTATION
159522,49896,PREQUEL
159536,124991,ADAPTATION
159538,159550,ADAPTATION
159546,156292,OTHER
159546,156293,OTHER
159546,135435,OTHER
159546,167885,OTHER
159547,159513,ADAPTATION
159547,172416,ALTERNATIVE
159548,127289,PREQUEL
159548,116658,ADAPTATION
159550,159538,ADAPTATION
159572,133547,ADAPTATION
159581,139986,PREQUEL
159581,159582,SEQUEL
159582,159581,PREQUEL
159599,120412,ALTERNATIVE
159599,115844,ALTERNATIVE
159599,129202,ALTERNATIVE
159599,140645,SEQUEL
159604,101853,PARENT
159604,127809,ALTERNATIVE
159613,123255,OTHER
159613,142977,OTHER
159624,142977,OTHER
159635,96695,PREQUEL
159674,121939,PREQUEL
159687,160236,CHARACTER
159690,152523,PARENT
159693,150277,ADAPTATION
159726,159727,OTHER
159726,159728,OTHER
159726,159730,OTHER
159726,159731,OTHER
159727,159726,OTHER
159727,159728,OTHER
159727,159730,OTHER
159727,159731,OTHER
159728,159726,OTHER
159728,159727,OTHER
159728,159730,OTHER
159728,159731,OTHER
159730,159728,OTHER
159730,159726,OTHER
159730,159727,OTHER
159730,159731,OTHER
159731,159728,OTHER
159731,159730,OTHER
159731,159727,OTHER
159731,159726,OTHER
159741,11745,PARENT
159751,141877,PREQUEL
159751,108862,ADAPTATION
159760,112099,OTHER
159783,154108,PREQUEL
159785,1557,ALTERNATIVE
159785,42664,ADAPTATION
159785,42663,ALTERNATIVE
159797,93203,PARENT
159807,146346,PARENT
159807,122364,ADAPTATION
159846,155114,OTHER
159886,144144,PREQUEL
159886,170546,OTHER
159887,149810,ALTERNATIVE
159913,141235,ADAPTATION
159925,134559,ALTERNATIVE
159926,144677,PREQUEL
159926,30611,ADAPTATION
159943,153826,ADAPTATION
159945,160051,ADAPTATION
159978,96742,OTHER
159978,103569,OTHER
159979,159980,ALTERNATIVE
159980,159979,ALTERNATIVE
159987,141146,OTHER
159988,172906,OTHER
160001,115050,ALTERNATIVE
160005,159986,ADAPTATION
160010,164675,CHARACTER
160010,163906,CHARACTER
160010,169446,CHARACTER
160010,173640,CHARACTER
160032,162650,ALTERNATIVE
160034,165012,ALTERNATIVE
160037,125208,ALTERNATIVE
160050,159944,ADAPTATION
160051,159945,ADAPTATION
160053,141237,ADAPTATION
160067,111283,PARENT
160072,172906,OTHER
160088,148042,PREQUEL
160088,132604,ADAPTATION
160088,168962,SIDE_STORY
160088,175137,SEQUEL
160089,155496,PREQUEL
160089,139369,PARENT
160090,113016,ADAPTATION
160104,121371,ADAPTATION
160106,137901,ADAPTATION
160109,175988,PARENT
160110,172906,OTHER
160127,160139,ADAPTATION
160139,160127,ADAPTATION
160160,160141,ADAPTATION
160161,130808,ADAPTATION
160173,133510,PREQUEL
160181,107987,ADAPTATION
160187,109257,OTHER
160202,110934,PREQUEL
160210,172906,OTHER
160230,46791,ALTERNATIVE
160236,159687,CHARACTER
160236,172967,CHARACTER
160280,139053,OTHER
160281,139053,OTHER
160288,134608,OTHER
160288,134583,OTHER
160288,134607,OTHER
160288,134609,OTHER
160288,134612,OTHER
160288,134578,OTHER
160288,80771,OTHER
160288,134796,OTHER
160288,40521,OTHER
160288,134576,OTHER
160288,134604,OTHER
160315,137769,OTHER
160315,148143,OTHER
160315,154687,OTHER
160315,152952,OTHER
160315,134000,OTHER
160320,162058,OTHER
160324,172906,OTHER
160337,172906,OTHER
160382,141890,PREQUEL
160388,102988,PARENT
160388,152895,OTHER
160403,171705,OTHER
160427,173158,OTHER
160442,98382,ADAPTATION
160448,174939,SEQUEL
160462,160443,ALTERNATIVE
160462,172723,ALTERNATIVE
160471,160476,SEQUEL
160476,160471,PREQUEL
160488,134421,ADAPTATION
160488,167746,ALTERNATIVE
160489,164524,OTHER
160495,101478,ALTERNATIVE
160495,101277,ALTERNATIVE
160514,139131,ADAPTATION
160520,31306,OTHER
160520,35618,OTHER
160520,100783,CHARACTER
160525,129431,OTHER
160554,153856,ALTERNATIVE
160560,152095,OTHER
160561,160562,ADAPTATION
160571,161314,OTHER
160575,144991,ADAPTATION
160575,146208,ADAPTATION
160575,161167,CHARACTER
160575,162547,CHARACTER
160589,143177,CHARACTER
160589,152636,CHARACTER
160589,157410,CHARACTER
160589,157653,CHARACTER
160589,138416,CHARACTER
160589,161049,CHARACTER
160589,161050,CHARACTER
160589,172598,CHARACTER
160604,165246,ALTERNATIVE
160696,40465,OTHER
160706,134364,PREQUEL
160712,151398,OTHER
160712,146991,OTHER
160712,142703,OTHER
160712,145202,OTHER
160712,150250,OTHER
160712,164181,SUMMARY
160714,175951,OTHER
160728,138056,OTHER
160769,160770,ADAPTATION
160789,137909,OTHER
160791,112357,ADAPTATION
160801,157630,CHARACTER
160816,130772,PREQUEL
160822,160823,ADAPTATION
160831,133935,CHARACTER
160831,168962,OTHER
160831,169442,OTHER
160831,171267,ADAPTATION
160831,171268,SPIN_OFF
160842,161941,SIDE_STORY
160842,162825,ADAPTATION
160850,148149,PREQUEL
160850,30092,ADAPTATION
160850,996,ALTERNATIVE
160850,166110,OTHER
160878,50885,CHARACTER
160880,169102,ADAPTATION
160900,112203,ADAPTATION
160902,133340,CHARACTER
160902,165080,CHARACTER
160962,144144,OTHER
160963,155907,CHARACTER
161003,78891,OTHER
161003,123453,OTHER
161006,123453,OTHER
161006,78891,OTHER
161014,119364,OTHER
161014,123255,OTHER
161015,123255,OTHER
161049,160589,CHARACTER
161107,163004,ADAPTATION
161144,161134,OTHER
161144,161141,OTHER
161144,161142,OTHER
161144,119888,OTHER
161144,161130,OTHER
161144,161131,OTHER
161144,161140,OTHER
161144,119065,OTHER
161144,154425,OTHER
161167,160575,CHARACTER
161167,162547,CHARACTER
161216,161218,ADAPTATION
161235,45765,OTHER
161244,151883,OTHER
161244,34268,OTHER
161250,154426,PREQUEL
161250,166584,SEQUEL
161262,161274,PARENT
161274,161262,OTHER
161275,167031,OTHER
161282,150945,SEQUEL
161291,119364,OTHER
161291,123255,OTHER
161312,159067,ADAPTATION
161326,150880,PREQUEL
161364,85563,ALTERNATIVE
161364,92134,ADAPTATION
161383,144729,ADAPTATION
161388,138756,ADAPTATION
161433,151929,ALTERNATIVE
161440,128890,PARENT
161440,170087,ALTERNATIVE
161441,21464,PREQUEL
161441,165537,ADAPTATION
161452,161496,ADAPTATION
161476,130769,ALTERNATIVE
161476,131745,ADAPTATION
161476,176234,SEQUEL
161493,161382,ADAPTATION
161496,161452,ADAPTATION
161499,161454,ADAPTATION
161582,86898,PARENT
161638,126502,ADAPTATION
161647,131005,PARENT
161651,135778,ADAPTATION
161680,110543,ADAPTATION
161710,161711,ADAPTATION
161753,161754,ADAPTATION
161756,125076,PREQUEL
161843,161844,SEQUEL
161844,161843,PREQUEL
161844,135039,SEQUEL
161884,131215,ALTERNATIVE
161908,122253,ALTERNATIVE
161915,161916,ADAPTATION
161927,157693,CHARACTER
161956,100080,PARENT
161961,100866,PREQUEL
161962,99313,PREQUEL
161963,100866,PARENT
161970,166734,ALTERNATIVE
161992,99104,ADAPTATION
161992,101686,ALTERNATIVE
161993,165602,ADAPTATION
162002,107275,ADAPTATION
162007,122474,ALTERNATIVE
162026,159682,ALTERNATIVE
162038,33580,OTHER
162039,33580,OTHER
162058,157975,OTHER
162058,160320,OTHER
162092,162387,ALTERNATIVE
162094,128056,ADAPTATION
162108,159231,OTHER
162115,162074,ALTERNATIVE
162141,146533,PREQUEL
162141,114960,PARENT
162141,168732,SEQUEL
162144,107918,ADAPTATION
162201,162202,ADAPTATION
162260,162261,OTHER
162287,151358,ADAPTATION
162312,122248,SIDE_STORY
162312,175869,SEQUEL
162313,84983,PREQUEL
162318,142686,ADAPTATION
162344,145203,ALTERNATIVE
162344,155531,PARENT
162352,162438,SEQUEL
162352,167295,OTHER
162369,166762,ADAPTATION
162370,155901,PREQUEL
162383,172721,ALTERNATIVE
162387,162092,ALTERNATIVE
162412,156789,ALTERNATIVE
162426,169416,ADAPTATION
162438,162352,PREQUEL
162438,162440,SEQUEL
162438,167295,OTHER
162440,162438,PREQUEL
162440,167295,OTHER
162467,120574,PREQUEL
162475,133030,PREQUEL
162526,140660,CHARACTER
162529,142853,OTHER
162547,144991,CHARACTER
162547,146208,CHARACTER
162547,160575,CHARACTER
162547,161167,CHARACTER
162552,168421,CHARACTER
162576,172877,OTHER
162644,165357,PREQUEL
162650,160032,ALTERNATIVE
162682,140765,PREQUEL
162695,125828,PARENT
162717,176635,SEQUEL
162720,3692,PREQUEL
162720,1534,PREQUEL
162720,1929,CHARACTER
162722,21506,PREQUEL
162726,154969,PARENT
162744,162745,SEQUEL
162745,162744,PREQUEL
162746,46572,CHARACTER
162746,105350,CHARACTER
162746,91892,ADAPTATION
162780,109017,ADAPTATION
162785,109047,ADAPTATION
162791,162792,ADAPTATION
162801,168619,ALTERNATIVE
162802,144553,PARENT
162803,100868,ADAPTATION
162803,157198,PREQUEL
162812,135959,ALTERNATIVE
162824,121336,ALTERNATIVE
162842,125869,PREQUEL
162863,144639,ADAPTATION
162881,118123,CHARACTER
162882,118123,CHARACTER
162896,128666,ADAPTATION
162899,162900,ADAPTATION
162900,162899,ADAPTATION
162916,162917,ALTERNATIVE
162917,162916,ALTERNATIVE
162921,21115,PREQUEL
162936,47366,PARENT
162936,82415,PARENT
162936,11021,PARENT
162936,67419,PARENT
162941,157156,ADAPTATION
162944,169410,PARENT
162974,151936,ALTERNATIVE
162974,3318,ALTERNATIVE
162974,147,ALTERNATIVE
162974,281,PREQUEL
162974,1856,CHARACTER
162974,164146,SIDE_STORY
162974,164183,SIDE_STORY
162974,164184,SIDE_STORY
162982,118123,CHARACTER
162984,172199,SEQUEL
162985,173933,ADAPTATION
162987,111734,PREQUEL
162987,87347,ADAPTATION
162987,175199,SEQUEL
162989,122581,ADAPTATION
162990,172825,SEQUEL
162991,138648,ALTERNATIVE
162993,146438,PREQUEL
163004,161107,ADAPTATION
163024,100745,PREQUEL
163024,31789,ADAPTATION
163024,2117,ALTERNATIVE
163076,122786,ADAPTATION
163076,118519,ALTERNATIVE
163077,119286,ADAPTATION
163079,146461,ADAPTATION
163079,139821,PREQUEL
163079,146460,ADAPTATION
163079,146462,ADAPTATION
163079,139836,ALTERNATIVE
163133,118570,ADAPTATION
163135,134924,ADAPTATION
163135,141318,ALTERNATIVE
163135,168382,ALTERNATIVE
163135,168426,ALTERNATIVE
163137,34423,ADAPTATION
163140,113652,PREQUEL
163141,172517,PARENT
163144,151040,PREQUEL
163144,30703,ADAPTATION
163149,163150,PREQUEL
163151,135778,PREQUEL
163151,176369,SEQUEL
163184,160044,ADAPTATION
163189,163188,PREQUEL
163191,163190,ADAPTATION
163205,91222,ADAPTATION
163205,141785,PREQUEL
163210,139465,PREQUEL
163221,107777,PREQUEL
163222,154060,ADAPTATION
163224,112621,PARENT
163239,159142,PARENT
163253,174315,ALTERNATIVE
163255,163254,ADAPTATION
163256,153412,PREQUEL
163256,154679,ALTERNATIVE
163256,175473,SEQUEL
163261,106232,PREQUEL
163262,153147,ALTERNATIVE
163270,135083,ADAPTATION
163280,97148,ADAPTATION
163292,130800,ADAPTATION
163292,114048,ALTERNATIVE
163293,163294,ADAPTATION
163294,163293,ADAPTATION
163310,146799,OTHER
163310,146801,OTHER
163310,146800,OTHER
163310,146803,OTHER
163329,102988,ADAPTATION
163329,142853,PREQUEL
163352,147774,PREQUEL
163363,157693,PREQUEL
163364,3909,ALTERNATIVE
163401,175763,ALTERNATIVE
163417,69745,ADAPTATION
163417,155068,PREQUEL
163424,165740,ADAPTATION
163439,163435,ADAPTATION
163458,164760,SEQUEL
163460,128862,ALTERNATIVE
163462,100080,PARENT
163481,166213,CHARACTER
163482,146389,ADAPTATION
163485,140649,ALTERNATIVE
163495,143075,ALTERNATIVE
163497,146444,ALTERNATIVE
163516,122186,PARENT
163524,14131,PARENT
163544,115877,PARENT
163547,153351,ADAPTATION
163559,172197,OTHER
163562,173540,OTHER
163576,169673,SEQUEL
163576,169670,SIDE_STORY
163597,146205,ALTERNATIVE
163621,157198,OTHER
163637,166099,ADAPTATION
163643,115620,ADAPTATION
163656,170103,ADAPTATION
163665,169978,ALTERNATIVE
163688,141204,ALTERNATIVE
163688,131880,ALTERNATIVE
163732,33048,PARENT
163732,172730,OTHER
163736,84505,PARENT
163753,118123,CHARACTER
163762,163763,ALTERNATIVE
163768,173601,OTHER
163783,157127,PREQUEL
163783,163784,SEQUEL
163784,163783,PREQUEL
163784,163797,SEQUEL
163785,142194,ALTERNATIVE
163788,109398,ADAPTATION
163793,121565,ADAPTATION
163794,119174,ADAPTATION
163797,163784,PREQUEL
163797,163818,SEQUEL
163818,163797,PREQUEL
163818,163821,SEQUEL
163821,163818,PREQUEL
163821,163823,SEQUEL
163823,163821,PREQUEL
163823,163825,SEQUEL
163825,163823,PREQUEL
163825,165679,SEQUEL
163831,21412,CHARACTER
163844,163845,ADAPTATION
163852,97854,ALTERNATIVE
163852,121896,ALTERNATIVE
163882,160009,SEQUEL
163882,166338,OTHER
163894,165522,PREQUEL
163894,154746,OTHER
163906,160010,CHARACTER
163906,164675,CHARACTER
163906,169446,CHARACTER
163906,173640,CHARACTER
163912,111335,PREQUEL
163923,86265,OTHER
163923,107267,OTHER
163943,138106,PREQUEL
163943,138056,PARENT
163952,172505,OTHER
163959,157154,OTHER
163961,174961,OTHER
163979,138116,ALTERNATIVE
163991,86640,ADAPTATION
163992,170297,ADAPTATION
164007,139787,OTHER
164044,163909,OTHER
164056,156777,PREQUEL
164073,133608,OTHER
164115,118650,PREQUEL
164115,164116,SEQUEL
164116,164115,PREQUEL
164121,164123,ADAPTATION
164146,162974,PARENT
164146,151936,PARENT
164146,147,PARENT
164146,164183,ALTERNATIVE
164146,164184,ALTERNATIVE
164154,117077,PREQUEL
164160,97418,PARENT
164163,147555,ADAPTATION
164192,118123,CHARACTER
164194,165136,ADAPTATION
164204,150970,PREQUEL
164204,165681,SEQUEL
164204,172967,CHARACTER
164205,140660,CHARACTER
164212,175688,OTHER
164216,164217,ALTERNATIVE
164218,110396,PARENT
164226,100999,ADAPTATION
164253,158917,PREQUEL
164253,172545,SEQUEL
164256,147988,ADAPTATION
164265,168270,ALTERNATIVE
164280,164281,ALTERNATIVE
164281,164280,ALTERNATIVE
164297,141547,ADAPTATION
164297,164298,OTHER
164298,132991,ADAPTATION
164298,164297,PARENT
164299,122315,ADAPTATION
164299,122316,ALTERNATIVE
164307,152810,ADAPTATION
164312,105922,ADAPTATION
164328,110396,PARENT
164339,158041,PREQUEL
164339,173158,OTHER
164341,171705,OTHER
164440,164572,ADAPTATION
164441,154672,PREQUEL
164459,87274,PREQUEL
164459,87275,CHARACTER
164500,133780,OTHER
164500,139597,OTHER
164524,160489,OTHER
164538,124896,PREQUEL
164538,127550,PARENT
164538,166369,SIDE_STORY
164543,142687,ADAPTATION
164551,124641,PARENT
164572,164440,ADAPTATION
164581,155592,ALTERNATIVE
164588,147209,ALTERNATIVE
164612,114898,PARENT
164670,116976,PARENT
164675,160010,CHARACTER
164675,163906,CHARACTER
164675,169446,CHARACTER
164675,173640,CHARACTER
164681,146960,ALTERNATIVE
164702,125198,ADAPTATION
164702,121753,ALTERNATIVE
164705,164709,ALTERNATIVE
164730,100138,ADAPTATION
164730,103554,ALTERNATIVE
164756,118617,PREQUEL
164760,163458,PREQUEL
164810,140660,CHARACTER
164810,174748,CHARACTER
164810,128850,CHARACTER
164810,148314,CHARACTER
164810,149568,CHARACTER
164810,152178,CHARACTER
164810,120267,CHARACTER
164810,147471,CHARACTER
164810,170749,CHARACTER
164810,149800,CHARACTER
164810,173645,CHARACTER
164817,118123,CHARACTER
164887,165726,OTHER
164892,157797,PREQUEL
164920,151757,ADAPTATION
164921,152561,OTHER
164921,158479,OTHER
164921,142139,OTHER
164921,137531,OTHER
164921,154416,OTHER
164921,169274,OTHER
165012,160034,ALTERNATIVE
165050,165159,ALTERNATIVE
165062,97929,PARENT
165070,108224,ADAPTATION
165071,120253,PREQUEL
165071,165073,SEQUEL
165073,165071,PREQUEL
165080,133340,CHARACTER
165080,124833,CHARACTER
165080,140008,CHARACTER
165080,160902,CHARACTER
165080,151327,CHARACTER
165113,158240,OTHER
165113,158270,OTHER
165113,158249,OTHER
165113,158262,OTHER
165113,158179,OTHER
165113,158205,OTHER
165113,158167,OTHER
165135,163227,OTHER
165143,165106,ADAPTATION
165159,288,OTHER
165159,165050,ALTERNATIVE
165162,165166,ADAPTATION
165171,118371,ADAPTATION
165238,168526,ADAPTATION
165240,160283,ALTERNATIVE
165241,146808,ADAPTATION
165244,169541,ADAPTATION
165246,160604,ALTERNATIVE
165248,103270,PREQUEL
165288,121363,PREQUEL
165296,149158,OTHER
165311,117596,PREQUEL
165314,167980,ADAPTATION
165314,139044,CHARACTER
165314,174829,SPIN_OFF
165321,42339,ADAPTATION
165356,107098,ADAPTATION
165356,138056,PREQUEL
165357,162644,SEQUEL
165379,165981,SEQUEL
165379,116665,OTHER
165401,171471,OTHER
165409,166458,OTHER
165426,165896,ADAPTATION
165426,169442,SIDE_STORY
165426,173534,SIDE_STORY
165444,148112,PREQUEL
165445,113021,ADAPTATION
165451,174301,SEQUEL
165510,96292,SEQUEL
165522,163894,SEQUEL
165522,165527,PREQUEL
165522,154746,OTHER
165527,165522,SEQUEL
165527,154746,OTHER
165537,161441,ADAPTATION
165559,134131,CHARACTER
165599,144524,ADAPTATION
165599,133815,ADAPTATION
165599,140552,ADAPTATION
165602,161993,ADAPTATION
165645,154540,PREQUEL
165645,165647,SEQUEL
165645,123902,PARENT
165647,165645,PREQUEL
165647,123902,PARENT
165647,171130,SEQUEL
165652,122060,PARENT
165659,141560,PREQUEL
165668,85553,ALTERNATIVE
165679,163825,PREQUEL
165679,165680,SEQUEL
165680,137683,SEQUEL
165680,165679,PREQUEL
165681,164204,PREQUEL
165743,100920,PARENT
165749,1133,OTHER
165749,21429,PREQUEL
165749,114442,SEQUEL
165774,154746,OTHER
165775,170118,SEQUEL
165787,165865,PREQUEL
165798,154746,OTHER
165810,140187,PREQUEL
165810,42965,ADAPTATION
165830,123251,PREQUEL
165836,16526,ADAPTATION
165852,153615,ADAPTATION
165858,168644,OTHER
165862,154746,OTHER
165865,165787,SEQUEL
165868,117505,PREQUEL
165891,111149,PARENT
165896,165426,ADAPTATION
165917,172906,OTHER
165931,128715,PARENT
165946,154746,OTHER
165952,165954,ADAPTATION
165969,169192,PREQUEL
165969,154747,OTHER
166013,154840,PREQUEL
166025,174579,SPIN_OFF
166036,103379,OTHER
166038,128591,ADAPTATION
166039,86785,ADAPTATION
166041,124599,ALTERNATIVE
166043,100978,CHARACTER
166050,104979,PREQUEL
166062,130253,PREQUEL
166062,288,OTHER
166067,160239,PREQUEL
166067,166226,SEQUEL
166074,166075,ADAPTATION
166093,113120,ADAPTATION
166093,21355,CHARACTER
166110,148149,OTHER
166110,160850,OTHER
166117,176604,SEQUEL
166125,118123,CHARACTER
166133,134292,ALTERNATIVE
166133,134291,ADAPTATION
166136,136602,ALTERNATIVE
166140,85612,OTHER
166153,151446,PREQUEL
166153,151494,SEQUEL
166180,138270,ALTERNATIVE
166213,163481,CHARACTER
166214,118123,CHARACTER
166218,134283,PREQUEL
166218,166219,SEQUEL
166219,166218,PREQUEL
166224,138536,CHARACTER
166249,150117,PREQUEL
166249,119499,ADAPTATION
166266,150656,OTHER
166274,106944,PARENT
