character_cast_id,voice_actor_id,role_notes,dub_group
21860,95191,,
21860,105183,,
22813,95200,,
22813,95846,,
22920,95201,,
22920,95634,,
23819,95214,,
24169,95228,,
24169,96848,,
27490,95282,,
27490,96433,,
31891,95356,,
31891,103660,,
34531,95414,,
34531,95895,,
34668,95417,,
34668,101662,,
34714,95418,,
34714,96683,,
34715,95418,,
34715,100451,,
35293,95431,,
35293,96047,,
36273,95454,,
36273,96526,,
37013,95473,,
37013,95846,,
37014,95473,,
37014,95800,,
38143,95499,,
7525,95058,,
11899,95091,,
14587,95119,,
17635,95149,,
26240,95259,,
30858,95342,,
36135,95451,,
63771,100447,,
68274,101792,,
80869,106819,,
88300,109925,,
88300,115072,,
304424,101455,,
304424,103860,,
304430,226712,,
4031,95021,,
4031,102351,,
4031,104774,,
4031,110849,,
15485,95129,,
15485,96035,,
15485,109925,,
15485,116345,,
16395,95137,,
16395,96035,,
16395,292990,,
27809,95286,,
37633,95485,,
37633,95536,,
37633,292991,,
43362,95677,,
43362,95036,,
58980,96518,,
58980,107558,,
66271,101207,,
66271,95952,,
401957,292989,,
401957,105373,,
401957,96498,,
401961,101455,,
401961,95834,,
37634,95485,,
37634,95536,,
52243,96035,,
52243,95129,,
75739,104774,,
75739,110849,,
75739,95021,,
320606,95137,,
320606,95351,,
4200,95021,,
8654,95066,,
25924,95255,,
44676,95726,,
54296,96148,,
64525,100763,,
74953,104212,,
912,95001,,
912,95460,,
10350,95080,,
10350,107531,,
33397,95396,,
33397,95458,,
214430,95029,,
214430,95406,,
214431,95142,,
214431,96035,,
214432,95179,,
214432,96828,,
214433,95179,,
214433,196627,,
214434,95179,,
214434,96046,,
159201,96469,,
159202,95011,,
159203,95152,,
160207,101730,,
160208,95678,,
161919,95798,,
167679,95009,,
167680,95912,,
167681,96247,,
370884,95742,,
370885,95176,,
370886,95706,,
370887,95629,,
370888,96520,,
370889,95188,,
370890,95063,,
370891,103483,,
370892,166958,,
370893,95237,,
370894,95243,,
370895,95744,,
370896,102952,,
370897,100770,,
370898,101224,,
370899,160659,,
30582,95339,,
30582,101827,,
54365,96151,,
54365,110159,,
64126,100552,,
64126,110157,,
65420,101082,,
65420,104796,,
205229,95362,,
205229,160646,,
345021,95629,,
345021,110163,,
345022,101097,,
345023,101455,,
345023,144235,,
345024,95744,,
345024,142597,,
217573,211004,,
4506,95023,,
4506,95137,,
14890,95122,,
14890,95881,,
31733,95354,,
31733,96165,,
39754,95551,,
39754,100427,,
63486,100386,,
63486,103382,,
64570,100766,,
64570,95878,,
9335,95071,,
249624,95071,,
210441,95451,,
210442,96742,,
210443,95374,,
210444,95560,,
210445,95248,,
411743,95322,,
20364,95178,,
20364,115498,,
27080,95277,,
27080,115506,,
46659,95795,,
46659,115506,,
178367,95005,,
178367,115510,,
178368,95702,,
178368,115498,,
178476,101981,,
178476,115510,,
178477,95058,,
178477,115504,,
178478,95408,,
178478,115510,,
178479,95906,,
178479,115510,,
5420,95030,,
5420,109951,,
10975,95084,,
10975,115356,,
16195,95134,,
16195,95453,,
17425,95146,,
17425,101572,,
18461,95157,,
18461,96319,,
23531,95209,,
23531,101316,,
39683,95548,,
39683,96304,,
49799,95904,,
55646,96260,,
55646,100990,,
66116,101175,,
15305,95128,,
15305,214818,,
20457,95179,,
20457,100826,,
25368,95248,,
32545,95374,,
35670,95439,,
35670,114920,,
41712,95622,,
42115,95639,,
42115,116937,,
58981,96518,,
3413,95017,,
10088,95079,,
15306,95128,,
20458,95179,,
23957,95221,,
25370,95248,,
29650,95322,,
35672,95439,,
35672,103812,,
35672,96275,,
41713,95622,,
41713,109753,,
42117,95639,,
42117,144267,,
58982,96518,,
73994,103872,,
211751,95022,,
2561,95011,,
2561,101616,,
2561,115080,,
2561,96421,Child,
229149,95746,,
229150,96840,,
468728,95124,,
469343,164165,,
469344,95289,,
469345,95478,,
469346,102913,,
469347,95342,,
469348,95289,,
469349,95124,,
469350,96742,,
469351,95206,"eps 2, 3",
469352,113031,"eps 2, 3",
469353,95482,"eps 2, 3",
469354,95735,"eps 2, 3",
469355,95829,"eps 2, 3",
469356,95284,,
469357,95448,,
469358,96346,,
469359,106748,"eps 4, 5",
469360,95735,eps 4-6,
469361,95482,"eps 4, 5, 7",
469362,95854,ep 5,
469363,101602,,
14581,95119,,
20606,95181,,
20606,110129,,
25369,95248,,
27075,95277,,
35671,95439,,
35671,103812,,
42116,95639,,
4620,95024,,
18314,95156,,
22608,95197,,
36574,95466,,
36615,95467,,
39056,95523,,
43784,95689,,
45282,95749,,
45283,95749,,
214323,95120,,
10469,95080,,
10469,106093,,
31741,95354,,
31741,110291,,
31741,106091,,
35078,95427,,
35438,95435,,
35438,105894,,
35438,109835,,
62020,96854,,
62020,106097,,
62020,109837,,
62336,100035,,
62336,105894,,
62336,109755,,
370694,276889,,
370694,95537,,
370695,276890,,
370695,95830,,
3471,95017,,
13877,95112,,
15250,95126,,
16637,95139,,
17360,95146,,
52639,96051,,
53769,96119,,
83465,108697,,
7213,95054,,
7431,95057,,
7431,109929,,
10582,95081,,
10582,109851,,
10735,95082,,
11545,95087,,
16152,95134,,
16152,109857,,
19707,95170,,
19707,109851,,
19955,95174,,
19955,109819,,
43458,95678,,
49484,95893,,
209982,95067,,
39092,95528,,
39092,142597,,
39092,144629,,
54366,96151,,
54366,110159,,
54366,101714,,
64127,100552,,
64127,110157,,
64127,96224,,
75899,104796,,
75899,101082,,
75899,95980,,
151258,95339,,
151258,101827,,
151258,144170,,
183364,144183,,
183364,193699,,
183365,144184,,
183365,193700,,
214255,96250,,
214255,104624,,
214255,96205,,
308558,95629,,
317328,96308,,
317328,142778,,
317328,136696,,
317333,100299,,
317333,143824,,
317333,96202,,
317334,144235,,
317334,166681,,
22245,95195,,
41588,95616,,
41588,109755,,
19358,95163,,
19358,95904,,
19359,95163,,
19359,95290,,
19359,106964,,
23471,95208,,
23471,95601,,
37481,95481,,
37717,95485,,
37717,96005,,
46254,95782,,
46254,95982,,
50917,95960,,
50917,95983,,
51269,95984,,
51269,95999,,
16628,95138,,
16628,107394,,
17428,95146,,
17428,107394,,
30947,95342,,
30947,101303,,
30947,104773,,
34623,95416,,
34623,101312,,
34801,95420,,
34801,95873,,
34801,106308,,
41763,95622,,
41763,107395,,
50847,95957,,
50847,197917,,
62122,96860,,
62122,101175,,
64136,100552,,
64136,102556,,
9212,95070,,
10054,95078,,
14654,95119,,
369703,95898,,
369704,95029,,
369705,95086,,
8665,95067,,
38767,95516,,
168004,95677,,
168005,135629,,
350145,95643,,
231404,102965,,
231405,102965,,
231406,177553,,
231407,95441,,
231408,95118,,
231409,102948,,
231410,111137,,
231411,95568,,
383080,95075,,
383081,95208,,
383082,95289,,
383083,101207,,
383084,95133,,
383085,101602,,
383086,95983,,
383086,103193,,
383088,95014,,
383089,95481,,
383090,95288,,
383091,95014,,
383092,95622,,
383093,95458,,
303337,95156,,
989,95001,,
19001,95160,,
27126,95277,,
50034,95911,,
2148,95008,,
2149,95008,,
2888,95013,,
5620,95032,,
10439,95080,,
21119,95185,,
26795,95270,,
32904,95383,,
34335,95413,,
35147,95428,,
47479,95829,,
56523,96332,,
199372,95195,,
376640,95380,,
376641,95672,,
376642,95247,,
376643,128423,,
376644,95599,,
376645,95371,,
376646,95025,,
376647,105216,,
376648,96683,,
376649,107741,,
376650,95955,,
376651,96636,,
20038,95176,,
20224,95177,,
28207,95291,,
37575,95483,,
42043,95637,,
44969,95738,,
51564,95996,,
1955,95006,,
1955,96602,,
1955,104166,,
4823,95026,,
4823,102742,,
4823,155782,,
6043,95037,,
6043,95201,,
6043,143173,,
6151,95039,,
6151,95146,,
6151,143682,,
10278,95079,,
10278,95282,,
10278,143170,,
10797,95082,,
10797,95189,,
19565,95167,,
19565,95860,,
19565,117365,,
25791,95253,,
25791,96122,,
25791,145366,,
36932,95472,,
36932,96540,,
36932,137925,,
38367,95509,,
38367,108713,,
38367,118257,,
48693,95872,,
48693,102914,,
48693,135845,,
52202,96030,,
52202,102522,,
52202,138740,,
4053,95021,,
4053,110299,,
9631,95075,,
9631,110723,,
33001,95387,,
56351,96308,,
209987,165346,,
209987,190548,,
209988,100430,,
209988,183049,,
56298,96302,,
46808,95800,,
46808,185363,,
51881,96011,,
51881,106403,,
55634,96260,,
65480,101097,,
65480,102351,,
68962,102028,,
68962,106531,,
70563,102631,,
73137,103610,,
81818,107070,,
81818,185020,,
93542,115871,,
93542,179632,,
93543,115873,,
3599,95017,,
8105,95062,,
8426,95064,,
8426,101499,,
8972,95068,,
11355,95086,,
12712,95095,,
19544,95167,,
19880,95173,,
19970,95174,,
20288,95177,,
20437,95178,,
26129,95257,,
27877,95286,,
28296,95293,,
40575,95576,,
40923,95591,,
41005,95595,,
41657,95619,,
41657,109925,,
43742,95688,,
43742,109819,,
47488,95829,,
49501,95893,,
54444,96153,,
57725,96440,,
60513,96641,,
61841,96832,,
11004,95084,,
27897,95286,,
40049,95557,,
54331,96149,,
59821,96576,,
77518,105282,,
77560,105299,,
94173,116783,,
16426,95137,,
24382,95234,,
31647,95354,,
32208,95362,,
40392,95572,,
44619,95726,,
49762,95904,,
50749,95954,,
52055,96026,,
52796,96057,,
56135,96295,,
57098,96407,,
63648,100436,,
64613,100770,,
443770,110873,,
73725,103812,,
1729,95006,,
1730,95006,,
32986,95387,,
32986,110135,,
36337,95458,,
50054,95912,,
50055,95912,,
50661,95945,,
51490,95995,,
53930,96128,,
55615,96260,,
56129,96295,,
57812,96444,,
62541,100131,,
20316,95177,,
28929,95310,,
208750,95904,,
209989,95831,,
454919,95518,,
454920,95067,,
454921,95237,,
454922,96123,,
454923,109557,,
454924,95284,,
454925,95091,,
454926,95899,,
454927,101380,,
454928,95459,,
454929,95798,,
454930,96521,,
454931,95761,,
454932,103870,,
454933,95904,,
454934,317808,,
454935,100929,,
454936,101380,,
454937,95622,,
454938,100173,,
454939,317808,,
285117,96119,,
285118,100763,,
285119,95770,,
285121,96245,,
285122,104017,,
285123,95424,,
285125,96506,,
285127,160463,,
285128,96066,,
285132,160452,,
285134,104212,,
285135,160448,,
285136,96066,,
285143,95234,,
285144,111693,,
285145,95651,,
285146,95837,,
285148,96271,,
285152,103775,,
285153,104017,,
285155,103860,,
285156,96449,,
285159,111693,,
285161,107470,,
285165,100855,,
285984,95234,,
285985,96506,,
285986,96066,,
285987,96271,,
285988,95424,,
285989,160448,,
285990,96119,,
285991,95770,,
285992,111693,,
285993,160467,,
285994,111693,,
285995,100763,,
285997,107470,,
285998,103775,,
285999,100447,,
286000,96449,,
286001,101196,,
286005,103860,,
286007,160463,,
286008,96066,,
286010,100766,,
286011,160452,,
286012,95021,,
286013,95330,,
286015,95837,,
24404,95234,,
24404,100763,,
26271,95259,,
34600,95416,,
37426,95481,,
40027,95557,,
53771,96119,,
64509,100763,,
79489,106354,,
91741,112715,,
20094,95176,,
20094,106520,,
24032,95221,,
24032,96533,,
42095,95638,,
42095,96534,,
50903,95959,,
50903,96445,,
50944,95962,,
67462,101567,,
67462,118351,,
67462,100133,,
90856,110821,,
90856,96445,,
90857,110823,,
90857,238968,,
200859,158746,,
43234,95673,,
31504,95351,,Streamline
31504,95974,,
31504,179087,,
43282,95673,,
43282,110849,,Streamline
43282,185358,,
43282,104627,,
68616,101918,,Streamline
68616,185016,,
68616,108453,,
68616,162009,,
355666,105362,,
355666,95364,,
39808,95553,,
1630,95005,,
1630,105880,,
1630,109853,,
6028,95037,,
6028,100990,,
6028,109775,,
10176,95079,,
10176,95251,,
10176,109821,,
11275,95086,,
11275,102152,,
11275,109857,,
13345,95100,,
13345,95476,,
14045,95113,,
14045,105815,,
16474,95137,,
16474,96602,,
16474,109775,,
18015,95152,,
18015,101729,,
18015,109995,,
23939,95220,,
23939,96047,,
23939,109759,,
24755,95239,,
24755,104091,,
24755,109865,,
27721,95284,,
27721,96342,,
27721,109857,,
30186,95330,,
30186,105668,,
30186,109767,,
35131,95428,,
35131,95472,,
35131,109835,,
37039,95474,,
37039,95629,,
37039,110097,,
37102,95475,,
37102,105634,,
37432,95481,,
37432,100442,,
37432,110097,,
90160,110257,,
8605,95066,,
8605,96040,,
8605,106454,,
10872,95084,,
10872,159471,,
10872,110323,,
30869,95342,,
30869,141741,,
30869,156094,,
35036,95427,,
35036,141739,,
35036,100069,,
35601,95438,,
35601,160728,,
44582,95725,,
44582,141740,,
44582,145500,,
49440,95892,,
52294,96036,,
52294,104960,,
52294,185015,,
56356,96308,,
56356,141743,,
56356,179629,,
101911,104957,,
101911,95066,,
101911,141742,,
101911,96619,,
101911,106453,,
201926,103872,,
201927,95836,,
201927,160445,,
201927,106695,,
201928,95006,,
201928,145494,,
201928,104951,,
201929,95255,,
201929,115488,,
201929,103609,,
201930,100922,,
201930,106637,,
201931,95129,,
201931,153303,,
201931,145494,,
201931,179062,,
201932,96128,,
201932,140078,,
201932,179062,,
201933,96141,,
201934,95945,,
201934,152568,,
201934,103609,,
423164,95374,,
423165,95006,,
423166,95538,,
227430,95081,,
227431,95118,,
227432,95277,,
227433,100743,,
216445,95072,,
421451,95395,,
421452,95074,,
421453,95212,,
1927,95006,,
4438,95022,,
12840,95096,,
13960,95112,,
16190,95134,,
20322,95177,,
27231,95278,,
34195,95412,,
39739,95551,,Ocean Studios
39739,103631,,
39739,152974,,
39739,141312,,
39740,95551,,Ocean Studios
39740,96522,,
39740,153088,,
39740,113973,,
40157,95562,,Ocean Studios
40157,101730,,
40157,149149,,
40157,168559,,
42198,95643,,Ocean Studios
42198,95690,,
42198,96044,,
42198,144257,,
44647,95726,,
44647,95562,,Ocean Studios
44647,112621,,
64643,100770,,
64643,103382,,Ocean Studios
64643,159471,,
74617,104080,,
74617,106851,,Ocean Studios
74617,140078,,
74617,267507,,
74627,104081,,
74627,104951,,
74627,184981,,Ocean Studios
74627,113975,,
241953,95011,,
241953,115386,,
241953,103382,,Ocean Studios
5173,95028,,
5418,95030,,
14651,95119,,
30945,95342,,
43909,95694,,
401266,107078,,
401267,96858,,
401268,103017,,
401269,95750,,
401270,96581,,
401271,95273,,
401272,96018,,
401273,95984,,
401274,96824,,
401275,102536,,
401276,96545,,
401277,101191,,
401278,95290,,
401279,96426,,
401280,96840,,
401281,95208,,
401282,95178,,
401283,95342,,
401284,291562,,
401285,105522,,
3461,95017,,
3461,102556,,
3461,106919,,
6776,95045,,
6776,96089,,
8738,95067,,
8738,95774,,
8738,95822,,
13861,95112,,
13861,95150,,
13861,96286,,
13861,109819,,
14161,95115,,
14161,95596,,
14161,106918,,
17222,95145,,
17222,95176,,
17222,96090,,
18962,95160,,
18962,110099,,
18962,101312,,
20190,95177,,
20190,109829,,
20190,100530,,
24591,95237,,
24591,96860,,
24591,106921,,
26054,95257,,
26054,106920,,
26054,110299,,
26054,141897,,
52290,96036,,
52290,101797,,
52290,95201,,
70806,102713,,
70806,109781,,
70806,95871,,
81226,106922,,
81226,107394,,
81226,95147,,
183700,95146,,
183700,107051,,
183702,95798,,
183702,101497,,
183703,95726,,
183703,100531,,
183704,95425,,
183704,95873,,
183706,95142,,
183706,100990,,
199583,95146,,
199583,100534,,
199583,96240,,
5267,95029,,
336548,102971,,
6955,95051,,
6955,110593,,
11430,95087,,
11430,110101,,
16656,95140,,
22522,95197,,
22522,110299,,
39465,95539,,
44984,95740,,
44984,109775,,
50534,95936,,
50534,109831,,
53039,96074,,
53039,109831,,
169203,136232,,
402105,96331,,
402106,95831,,
402107,102084,,
23921,95220,,
23921,95349,,
23921,109319,,
23921,218934,,
23921,230529,,
27331,95281,,
27331,95440,,
27331,102785,,
27331,109781,,
27331,286150,,
29474,95319,,
29474,225040,,
29474,95500,,
33062,95390,,
33062,218922,,
33062,96421,,
35193,95429,,
35193,95776,,
35193,96361,,
35193,103812,,
35193,106966,,
35193,220351,,
35193,249519,,
39289,95536,,
39289,103401,,
39289,104914,,
39289,221042,,
39289,95272,,
39289,230532,,
71010,102777,,
71010,107315,,
71010,197781,,
71412,102827,,
71412,218934,,
71412,102196,,
71412,101368,,
211632,96856,,
211632,217375,,
211632,95406,,
217056,95322,,
217056,95012,,
217056,261509,,
217056,230529,ep 19,
217058,101239,,
217058,96361,,
217058,230530,,
217059,225806,,
217059,95085,,
217060,100869,,
217060,95264,,
217060,261511,,
217061,95260,,
217061,96547,,
217061,278995,,
217062,104611,,
217062,95353,,
217062,277481,,
217063,96078,,
217063,95225,,
302168,95786,,
302168,225043,,
302168,95012,,
302168,304525,,
302169,225043,,
302169,95861,,
302169,96562,,
302169,317825,,
8697,95067,,
26490,95262,,
28851,95310,,
35373,95435,,
35530,95437,,
73440,103760,,
10015,95078,,
10015,95159,,
10015,109995,,
17247,95145,,
17247,95169,,
17247,110291,,
17867,95151,,
17867,95222,,
21557,95189,,
21557,95788,,
21557,276239,,
316417,95373,,
468884,95407,,
468884,95162,,
468885,96682,,
468885,95201,,
59389,96537,,
59389,95173,,
197511,95291,,
197511,95596,,
1160,95002,,
1160,103028,,
1465,95004,,
1465,95511,,
5678,95034,,
5678,96804,,
7088,95053,,
7088,95472,,
8466,95065,,
8466,95302,,
10518,95081,,
10518,96650,,
11920,95091,,
11920,95666,,
12614,95095,,
12614,95253,,
13084,95099,,
13084,95167,,
13084,95860,,
13085,95099,,
13085,95659,,
13086,95099,,
13086,95327,,
13492,95105,,
13492,95313,,
16236,95135,,
16236,95891,,
23673,95212,,
23673,96510,,
29010,95312,,
29010,95893,,
32087,95359,,
32087,95859,,
33608,95400,,
33608,95475,,
37035,95474,,
37035,95954,,
39032,95523,,
39032,96550,,
44939,95737,,
44939,96602,,
50540,95936,,
50540,101998,,
66526,101291,,
66526,101729,,
467039,96036,,
33562,95399,,
33562,95833,,
391164,95084,,
391165,132009,,
391166,95021,,
391167,287870,,
391168,106614,,
391169,95284,,
391170,95002,,
36523,95465,,
164710,100281,,
164711,96548,,
40328,95571,,
40328,96090,,
40328,304500,,
46049,95774,,
46049,96186,,
46049,95424,,
46049,304494,,
50240,95921,,
50240,304499,,
55066,96202,,
55066,96446,,
55066,102842,,
55066,315926,,
55828,96275,,
57740,96441,,
57740,304500,,
407343,174491,,
407344,95330,,
407344,304499,,
407345,96441,,
407345,304498,,
4041,95021,,
4041,96230,,
4041,109925,,
4041,304494,,
40299,95571,,
40299,110135,,
40299,191307,,
40299,304501,,
48542,95870,,
48542,304494,,
48736,95874,,
48736,320636,,
48736,320635,Child,
54246,96148,,
54246,305501,,
54246,320636,,
55037,96198,,
55037,96205,,
55037,96441,,
55037,102326,,
55037,102774,,
55037,110215,,
55037,320635,,
55371,96237,,
55371,180474,,
55371,305501,,
55488,115949,,
55488,105575,,
57067,96406,,
57067,304501,,
64746,100855,,
64746,315926,,
64757,100856,,
64757,195010,,
64757,304494,,
64757,305501,,
461700,96574,,
461700,305501,,
57733,96441,,
4042,95021,,
57732,96441,,
64747,100855,,
64758,100856,,
16432,95137,,
16432,109869,,
28191,95291,,
35375,95435,,
43437,95678,,
43437,109753,,
46731,95798,,
46731,109781,,
47052,95814,,
47052,103812,,
431945,95945,,
431946,95622,,
431947,95160,,
431948,95651,,
431949,95096,,
431950,107686,,
431951,95798,,
431953,107730,,
431954,95188,,
431955,105626,,
468370,95651,,
36683,95470,,
43381,95677,,
303272,95387,,
303273,95208,,
5286,95029,,
5286,109773,,
65097,100929,,
65097,109835,,
73597,103788,,
73646,103793,,
90071,110135,,
10172,95079,,
10172,96754,,
20221,95177,,
20221,104679,,
43533,95679,,
43533,106137,,
57663,96436,,
57663,106136,,
65315,101003,,
65315,106135,,
76909,105059,,
76909,106138,,
214310,95861,,
214310,141967,,
320985,95539,,
320985,95461,,
322197,95854,,
322197,306718,,
214150,100278,,
316903,96330,,
316904,95481,,
316906,100907,,
316907,96237,,
316908,236526,,
316909,141637,,
317608,104795,,
317609,152832,,
317610,109457,,
317611,107065,,
376012,101792,,
376012,158464,,
376013,100051,,
376013,253275,,
376014,216442,,
376014,135506,,
376015,95528,,
376015,95340,,
376016,263035,,
376016,260146,,
376017,95557,,
376017,95319,,
376018,280716,,
376018,195228,,
2986,95014,,
2986,102851,,
2986,110135,,
2986,104485,,
2986,265293,,
2986,158962,,
2986,316000,,
25833,95255,,
25833,102859,,
25833,112159,,
25833,156212,,
25833,265329,,
37371,95481,,
37371,157097,,
37371,205755,,
37371,265293,,
37371,266873,,
51179,95983,,
51179,102792,,
51179,226596,,
51179,265328,,
216483,115965,,
216483,139853,,
216483,265330,,
356159,95345,,
356159,265130,,
300516,95416,,
300516,243342,,
300516,248563,,
300519,95572,,
300519,248564,,
300520,95420,,
300521,95387,,
300522,101730,,
16630,95138,,
34629,95416,,
40046,95557,,
44210,95718,,
44670,95726,,
44671,95726,,
45664,95761,,
45665,95761,,
49459,95892,,
50182,95919,,
52939,96066,,
54292,96148,,
55021,96196,,
55207,96222,,
55334,96235,,
55335,96235,,
55520,96249,,
55521,96249,,
56377,96308,,
58228,96470,,
59451,96542,,
62178,97846,,
62338,96542,,
63250,100299,,
66250,101202,,
37848,95488,,
37848,166673,,
37848,232614,,
55928,96280,,
55928,96295,,
55928,103812,,
3095,95014,,
56280,96301,,
56280,110099,,
74000,103872,,
74000,109829,,
79024,106067,,
29863,95326,,
29863,109753,,
29863,100973,,
30867,95342,,
30867,103812,,
30867,234307,,
42081,95638,,
42081,104959,,
480046,95134,,
480046,268496,,
480047,95029,,
480047,261511,,
480048,95420,,
480048,218304,,
480049,103818,,
480049,262178,,
480050,96484,,
480050,261514,,
480051,100317,,
480051,230529,,
480052,95122,,
480052,277545,,
480053,107751,,
480053,218311,,
480172,96141,,
480172,279972,,
45464,95760,,
45464,219109,,
45464,305500,,Wendros
45464,331498,,
47559,95831,,
47559,220343,,
47559,305498,,Wendros
47559,331498,,
56264,96301,,
56264,217372,,
56264,331498,,
473409,217374,,
473409,96149,,
473409,320951,,HBO
473409,331498,,
473420,217374,,
473420,95984,,
473420,331498,,
45465,95760,,
45465,96188,,
47560,95831,,
47560,270183,,
47560,281309,,
51229,95984,,
51229,217367,,
51229,281312,,
56265,96301,,
473426,96149,,
473426,279057,,
210304,96151,,
210304,197291,,
210304,96097,,
294004,95416,,
294004,142787,,
294005,103860,,
294005,100886,,
294008,104259,,
294008,115072,,
304326,139853,,
304326,101730,,
304326,96190,,
320731,101453,,
320732,105522,,
320733,96157,,
320739,100437,,
320741,106712,,
320745,115943,,
320746,105016,,
320747,95670,,
320748,95481,,
320749,95147,,
320750,95786,,
320751,95142,,
320752,95916,,
34990,95425,,
34990,96677,,
34990,145297,,
34990,227986,,
55479,96245,,
55479,104167,,
59816,96576,,
59816,110135,,
59816,137075,,
67031,101463,,
67031,96212,,
214298,96237,,
29872,95326,,
54400,96151,,
55528,96250,,
55528,113385,,
63141,100278,,
70529,102611,,
80057,106527,,
80201,106592,,
80201,108307,,
80201,165557,,
80207,106593,,
43581,95683,,
43581,105894,,
43581,152876,,
73999,103872,,
73999,106919,,
240102,104037,,
240102,101797,,
245269,106592,,
245270,106593,,
245271,96250,,
245272,96151,,
299771,222844,,
8794,95067,,
8794,106920,,
20643,95181,,
20643,104985,,
38063,95496,,
38063,158646,,
38063,96280,,
51987,96023,,
51987,109773,,
51987,96291,,
156189,103598,,
156189,104534,,
156190,95424,,
156190,165056,,
322052,96021,,
37590,95483,,
50179,95919,,
56369,96308,,
186498,103860,,
239124,101453,,
239127,96157,,
239128,95018,,
239129,96157,,
239130,95760,,
239131,96449,,
239132,107486,,
239133,96157,,
239134,101463,,
239135,115070,,
239136,104188,,
239137,96129,,
239138,107614,,
239139,101240,,
239140,95326,,
239141,96129,,
239142,101730,,
239143,95921,,
239144,96301,,
239145,95962,,
239146,100907,,
64862,100892,,
64862,101971,,
64862,267042,,
64862,174033,,
216903,96194,,
216903,167633,eps 1-75,
216903,228243,eps 76-78,
216903,273363,,
306137,96157,,
306137,199539,eps 27-78,
306137,197289,eps 1-26,
306137,273365,,
306137,273366,,
367214,101792,,
367214,139854,,
367214,218014,,
367214,273364,,
373615,105076,,
373615,279057,,
2485,95011,,
2991,95014,,
17456,95147,,
34827,95424,,
35509,95437,,
37637,95485,,
52950,96067,,
159436,95130,,
159437,95532,,
214153,95017,,
2486,95011,,
2992,95014,,
17457,95147,,
34828,95424,,
37638,95485,,
40291,95571,,
40383,95572,,
52951,96067,,
48940,95883,,
49987,95910,,
74177,103922,,
94277,105475,,
211600,106005,,
17564,95148,,
17564,101101,,
54556,96158,,
54557,96158,,
54557,106917,,
55476,96245,,
55476,96667,,
56392,96313,,
56392,104076,,
56392,144233,,
59096,96521,,
59897,96582,,
59897,105711,,
63124,100271,,
63124,101106,,
63124,96088,,
64480,100749,,
66992,101455,,
66992,138740,,
68251,101792,,
68251,140692,,
71846,102913,,
72227,103016,,
72227,140693,,
82077,107256,,
82094,107275,,
82094,140003,,
82094,115242,,
91706,112543,,
91706,112089,,
182305,143586,,
182305,101141,,
182305,156696,,
182306,143587,,
182306,96219,,
182306,96087,,
213850,101197,,
213850,106918,,
213850,228927,,
213850,140262,,
217546,228926,,
217546,150496,,
217546,116931,,
217558,105711,,
82737,107675,,
404154,96051,,
92445,113865,,
204433,100648,,
36513,95465,,
38874,95517,,
53901,96126,,
54035,96133,,
70849,102718,,
73296,103699,,
212390,95883,,
65179,100984,,
82741,107675,,
25257,95246,,
52584,96048,,
52584,143829,,
214147,95320,,
214467,105245,,
214468,102051,,
214469,115490,,
214470,103474,,
177021,140732,,
177022,96567,,
177024,140755,,
82269,107376,,
82269,106592,,
82269,285927,,
82269,286652,,
82273,107377,,
82273,96576,,
82273,238973,,
82273,288200,,
210668,96247,,
210668,285926,,
210668,288203,,
269479,101411,,
269479,288203,,
269480,96523,,
269480,185021,,
269480,300464,,
269481,115943,,
269481,185024,,
269481,185537,,
269481,185305,,
269481,300464,,
269482,96506,,
269482,185026,,
269482,286652,,
269483,96406,,
269483,185020,,
269483,288200,,
269484,102886,,
269484,245550,,
269485,106819,,
269485,186982,,
269485,300464,,
269486,104188,,
269486,245550,,
269487,96195,,
269487,185022,,
269488,96406,,
269489,96506,,
40247,95568,,
51013,95971,,
61045,96683,,
72901,103499,,
65370,101021,,
67568,101614,,
67569,101615,,
6632,95043,,
6632,95310,,
21703,95190,,
21919,95192,,
22709,95199,,
1317,95003,,
1317,95036,,
1317,96453,,
1757,95006,,
1757,95340,,
1757,102320,,
1757,101797,,
1998,95008,,
1998,96045,,
1998,101115,,
1999,95008,,
1999,95318,,
1999,140336,,
2402,95010,,
2402,95205,,
2402,95319,,
2402,102827,,
2402,115082,,
2402,102219,,
3336,95016,,
3336,95390,,
3336,96001,,
3420,95017,,
3420,100476,,
3420,204644,,
3420,165081,,
3852,95020,,
3852,95281,,
3852,143222,,
4229,95022,,
4229,95613,,
4229,96655,,
4681,95025,,
4681,95353,,
4681,96483,,
4771,95026,,
4771,103029,,
6014,95037,,
6014,95352,,
6014,212033,,
6014,96093,,
6603,95043,,
6603,95257,,
6603,103757,,
9244,95071,,
9244,96054,,
9244,101148,,
9244,96284,,
9442,95073,,
9442,95396,,
9442,101138,,
10098,95079,,
10098,96072,,
10098,96003,,
10334,95080,,
10334,95318,,
10334,101115,,
10335,95080,,
10335,95318,,
10335,101128,,
10671,95082,,
10671,95281,,
10671,115242,,
10671,102026,,
11036,95085,,
11036,95152,,
11036,103549,,
11036,158216,,
11206,95086,,
11206,96361,,
11206,101126,,
12053,95092,,
12053,95731,,
12053,101115,,
16659,95140,,
16659,95396,,
16659,156223,,
16660,95140,,
16660,95244,,
16660,138577,,
17318,95146,,
17318,95990,,
17318,143173,,
17318,156130,,
53447,96095,,
53447,143804,,
53447,103359,,
53447,196595,,
53447,109827,,
53447,149616,,
53447,108319,,
53447,265351,,
53447,281895,,
53447,320825,,
