media_id,score,amount
135804,90,24
135804,100,11
130750,10,2
130750,20,2
130750,30,5
130750,40,6
130750,50,19
130750,60,53
130750,70,87
130750,80,63
130750,90,43
130750,100,13
126488,20,1
126488,30,3
126488,40,12
126488,50,15
126488,60,56
126488,70,83
126488,80,104
126488,90,63
126488,100,33
142450,60,1
142450,70,2
142450,80,3
142450,90,1
142450,100,1
111139,10,13
111139,20,16
111139,30,27
111139,40,38
111139,50,82
111139,60,118
111139,70,176
111139,80,116
111139,90,57
111139,100,22
108699,10,26
108699,20,27
108699,30,48
108699,40,46
108699,50,71
108699,60,88
108699,70,80
108699,80,38
108699,90,17
108699,100,19
104063,10,10
104063,20,6
104063,30,13
104063,40,15
104063,50,56
104063,60,119
104063,70,371
104063,80,826
104063,90,932
104063,100,531
153548,10,1
153548,40,1
153548,50,9
153548,60,20
153548,70,32
153548,80,26
153548,90,16
153548,100,12
85277,10,9
85277,20,1
85277,30,12
85277,40,20
85277,50,96
85277,60,223
85277,70,568
85277,80,682
85277,90,403
85277,100,128
139093,10,28
139093,20,7
139093,30,41
139093,40,67
139093,50,231
139093,60,525
139093,70,1858
139093,80,3758
139093,90,2603
139093,100,1013
125038,10,114
125038,20,43
125038,30,125
125038,40,256
125038,50,803
125038,60,1610
125038,70,4959
125038,80,7867
125038,90,4696
125038,100,1824
100410,10,1
100410,20,5
100410,30,8
100410,40,10
100410,50,20
100410,60,35
100410,70,53
100410,80,32
100410,90,25
100410,100,12
165905,20,3
165905,30,1
165905,40,3
165905,50,10
165905,60,19
165905,70,43
165905,80,53
165905,90,40
165905,100,12
166154,10,3
166154,20,1
166154,30,2
166154,40,4
166154,50,18
166154,60,38
166154,70,92
166154,80,109
166154,90,97
166154,100,38
163824,10,5
163824,20,7
163824,30,13
163824,40,19
163824,50,44
163824,60,88
163824,70,285
163824,80,436
163824,90,387
163824,100,226
165202,10,3
165202,30,1
165202,40,3
165202,50,14
165202,60,24
165202,70,59
165202,80,53
165202,90,58
165202,100,16
158448,10,8
158448,20,3
158448,30,5
158448,40,12
158448,50,69
158448,60,80
158448,70,162
158448,80,173
158448,90,163
158448,100,117
165997,70,1
164780,70,1
164780,100,1
161047,10,2
161047,20,1
161047,30,3
161047,40,5
161047,50,10
161047,60,20
161047,70,26
161047,80,17
161047,90,13
161047,100,10
161048,50,1
161048,70,1
161048,80,1
164235,30,1
164235,40,1
164235,60,1
164235,70,2
164235,80,4
164235,90,1
105140,10,5
105140,20,8
105140,30,19
105140,40,20
105140,50,61
105140,60,109
105140,70,179
105140,80,139
105140,90,82
105140,100,28
79865,10,54
79865,20,21
79865,30,61
79865,40,114
79865,50,311
79865,60,565
79865,70,1747
79865,80,3046
79865,90,2911
79865,100,1310
21505,10,18
21505,20,10
21505,30,15
21505,40,37
21505,50,89
21505,60,169
21505,70,343
21505,80,217
21505,90,77
21505,100,61
21681,10,18
21681,20,8
21681,30,18
21681,40,38
21681,50,76
21681,60,147
21681,70,327
21681,80,198
21681,90,85
21681,100,52
21212,10,34
21212,20,23
21212,30,31
21212,40,74
21212,50,219
21212,60,397
21212,70,798
21212,80,671
21212,90,269
21212,100,167
21341,10,341
21341,20,292
21341,30,609
21341,40,1148
21341,50,2665
21341,60,5271
21341,70,11657
21341,80,10999
21341,90,5364
21341,100,2153
21799,10,121
21799,20,106
21799,30,258
21799,40,513
21799,50,1337
21799,60,2867
21799,70,6962
21799,80,7957
21799,90,3874
21799,100,1602
21487,10,35
21487,20,16
21487,30,32
21487,40,87
21487,50,272
21487,60,561
21487,70,1074
21487,80,726
21487,90,237
21487,100,125
123687,10,20
123687,20,25
123687,30,55
123687,40,88
123687,50,188
123687,60,270
123687,70,407
123687,80,351
123687,90,332
123687,100,172
69139,10,19
69139,20,19
69139,30,51
69139,40,91
69139,50,227
69139,60,403
69139,70,896
69139,80,843
69139,90,398
69139,100,170
66267,10,46
66267,20,41
66267,30,86
66267,40,156
66267,50,351
66267,60,770
66267,70,1689
66267,80,1960
66267,90,1381
66267,100,522
103046,10,12
103046,20,8
103046,30,19
103046,40,31
103046,50,89
103046,60,164
103046,70,216
103046,80,150
103046,90,65
103046,100,23
103045,30,3
103045,40,4
103045,50,8
103045,60,8
103045,70,13
103045,80,14
103045,90,5
103045,100,4
113144,10,13
113144,20,16
113144,30,38
113144,40,61
113144,50,120
113144,60,188
113144,70,287
113144,80,185
113144,90,84
113144,100,51
80145,10,204
80145,20,161
80145,30,311
80145,40,439
80145,50,715
80145,60,1069
80145,70,1979
80145,80,2113
80145,90,1470
80145,100,1190
97832,10,1663
97832,20,1614
97832,30,2776
97832,40,4276
97832,50,6236
97832,60,9556
97832,70,11459
97832,80,7162
97832,90,4016
97832,100,2842
103884,10,22
103884,20,13
103884,30,27
103884,40,45
103884,50,92
103884,60,164
103884,70,336
103884,80,347
103884,90,291
103884,100,288
103564,30,4
103564,40,7
103564,50,15
103564,60,40
103564,70,82
103564,80,52
103564,90,41
103564,100,34
105455,20,1
105455,30,1
105455,40,4
105455,50,11
105455,60,22
105455,70,40
105455,80,40
105455,90,25
105455,100,20
116277,10,3
116277,20,1
116277,30,4
116277,40,4
116277,50,2
116277,60,9
116277,70,36
116277,80,24
116277,90,21
116277,100,34
85506,10,27
85506,20,18
85506,30,46
85506,40,83
85506,50,180
85506,60,303
85506,70,497
85506,80,330
85506,90,168
85506,100,79
97999,10,92
97999,20,97
97999,30,174
97999,40,253
97999,50,417
97999,60,717
97999,70,924
97999,80,567
97999,90,297
97999,100,147
97998,10,1
97998,20,7
97998,30,12
97998,40,5
97998,50,16
97998,60,19
97998,70,46
97998,80,31
97998,90,15
97998,100,4
85848,10,34
85848,20,50
85848,30,112
85848,40,157
85848,50,235
85848,60,344
85848,70,425
85848,80,250
85848,90,118
85848,100,53
109909,10,3
109909,20,5
109909,30,4
109909,40,10
109909,50,20
109909,60,25
109909,70,28
109909,80,9
109909,90,4
109909,100,3
106152,20,2
106152,30,2
106152,40,3
106152,50,13
106152,60,20
106152,70,36
106152,80,39
106152,90,61
106152,100,19
101235,10,16
101235,20,24
101235,30,24
101235,40,39
101235,50,72
101235,60,71
101235,70,64
101235,80,19
101235,90,15
101235,100,6
30909,10,78
30909,20,84
30909,30,187
30909,40,352
30909,50,691
30909,60,1464
30909,70,2616
30909,80,2113
30909,90,1126
30909,100,363
10417,10,535
10417,20,486
10417,30,599
10417,40,758
10417,50,805
10417,60,940
10417,70,701
10417,80,328
10417,90,148
10417,100,97
112978,10,9
112978,20,3
112978,30,24
112978,40,36
112978,50,140
112978,60,266
112978,70,830
112978,80,1157
112978,90,873
112978,100,368
122949,10,8
122949,20,2
122949,30,9
122949,40,17
122949,50,61
122949,60,150
122949,70,427
122949,80,423
122949,90,276
122949,100,115
68635,10,5
68635,20,14
68635,30,26
68635,40,63
68635,50,159
68635,60,351
68635,70,600
68635,80,377
68635,90,229
68635,100,76
100797,10,8
100797,20,13
100797,30,16
100797,40,28
100797,50,58
100797,60,76
100797,70,50
100797,80,21
100797,90,11
100797,100,13
118662,10,7
118662,20,1
118662,30,8
118662,40,5
118662,50,18
118662,60,18
118662,70,18
118662,80,10
118662,90,6
118662,100,8
116310,10,12
116310,20,12
116310,30,10
116310,40,28
116310,50,30
116310,60,30
116310,70,25
116310,80,24
116310,90,13
116310,100,8
44440,10,64
44440,20,36
44440,30,101
44440,40,167
44440,50,304
44440,60,565
44440,70,1398
44440,80,1876
44440,90,1368
44440,100,516
30436,10,111
30436,20,104
30436,30,237
30436,40,385
30436,50,894
30436,60,1618
30436,70,4514
30436,80,8572
30436,90,7535
30436,100,4416
133104,10,16
133104,20,18
133104,30,39
133104,40,70
133104,50,252
133104,60,491
133104,70,690
133104,80,414
133104,90,217
133104,100,102
111314,10,7
111314,20,2
111314,40,1
111314,50,6
111314,60,8
111314,70,17
111314,80,22
111314,90,40
111314,100,39
108950,10,7
108950,20,2
108950,30,5
108950,40,14
108950,50,40
108950,60,40
108950,70,37
108950,80,23
108950,90,14
108950,100,12
117078,40,1
117078,80,1
117078,90,1
117078,100,1
30964,10,10
30964,20,7
30964,30,25
30964,40,31
30964,50,66
30964,60,104
30964,70,176
30964,80,136
30964,90,98
30964,100,41
88577,10,21
88577,20,36
88577,30,57
88577,40,114
88577,50,329
88577,60,660
88577,70,965
88577,80,605
88577,90,349
88577,100,159
98235,10,54
98235,20,35
98235,30,141
98235,40,219
98235,50,586
98235,60,985
98235,70,2304
98235,80,2991
98235,90,1876
98235,100,938
120333,10,1
120333,50,4
120333,60,2
120333,70,2
120333,80,1
120333,90,2
120333,100,2
120334,10,1
120334,50,2
120334,60,2
120334,70,5
120334,80,1
120334,90,2
120334,100,3
109492,10,47
109492,20,41
109492,30,73
109492,40,138
109492,50,522
109492,60,960
109492,70,2272
109492,80,1637
109492,90,736
109492,100,455
103900,10,263
103900,20,224
103900,30,569
103900,40,1075
103900,50,2860
103900,60,5520
103900,70,13083
103900,80,11037
103900,90,4899
103900,100,2030
110229,10,165
110229,20,147
110229,30,286
110229,40,664
110229,50,1685
110229,60,3413
110229,70,8431
110229,80,7764
110229,90,3487
110229,100,1484
103214,10,7
103214,20,10
103214,30,23
103214,40,37
103214,50,152
103214,60,332
103214,70,627
103214,80,488
103214,90,214
103214,100,85
152855,10,22
152855,20,12
152855,30,34
152855,40,48
152855,50,133
152855,60,267
152855,70,622
152855,80,605
152855,90,372
152855,100,251
159928,30,1
159928,40,4
159928,50,6
159928,60,23
159928,70,31
159928,80,65
159928,90,43
159928,100,40
135930,10,21
135930,20,19
135930,30,41
135930,40,81
135930,50,151
135930,60,311
135930,70,539
135930,80,437
135930,90,238
135930,100,94
98648,10,15
98648,20,28
98648,30,33
98648,40,83
98648,50,131
98648,60,276
98648,70,385
98648,80,296
98648,90,159
98648,100,75
104464,10,395
104464,20,432
104464,30,862
104464,40,1473
104464,50,2888
104464,60,5583
104464,70,12171
104464,80,11856
104464,90,5944
104464,100,2739
114195,10,131
114195,20,107
114195,30,202
114195,40,301
114195,50,683
114195,60,1366
114195,70,3577
114195,80,4204
114195,90,2295
114195,100,1218
96855,10,1
96855,20,1
96855,30,4
96855,40,8
96855,50,3
96855,60,18
96855,70,28
96855,80,28
96855,90,30
96855,100,17
112304,10,5
112304,20,9
112304,30,25
112304,40,45
112304,50,142
112304,60,229
112304,70,426
112304,80,232
112304,90,117
112304,100,52
113701,10,10
113701,20,7
113701,30,19
113701,40,35
113701,50,74
113701,60,189
113701,70,406
113701,80,343
113701,90,246
113701,100,106
113905,30,1
113905,40,1
113905,50,7
113905,60,7
113905,70,22
113905,80,16
113905,90,25
113905,100,3
85262,10,4
85262,20,8
85262,30,24
85262,40,44
85262,50,102
85262,60,230
85262,70,385
85262,80,264
85262,90,127
85262,100,39
125489,10,10
125489,20,13
125489,30,30
125489,40,46
125489,50,112
125489,60,189
125489,70,232
125489,80,121
125489,90,58
125489,100,24
125490,10,2
125490,20,1
125490,40,5
125490,50,6
125490,60,17
125490,70,25
125490,80,18
125490,90,11
125490,100,3
126078,10,29
126078,20,28
126078,30,42
126078,40,40
126078,50,77
126078,60,110
126078,70,96
126078,80,74
126078,90,44
126078,100,15
116751,10,1
116751,30,1
116751,50,1
116751,60,2
116751,70,2
116751,80,2
116751,90,1
116751,100,3
103894,10,9
103894,20,9
103894,30,17
103894,40,40
103894,50,109
103894,60,203
103894,70,248
103894,80,135
103894,90,48
103894,100,14
58361,10,59
58361,20,62
58361,30,151
58361,40,251
58361,50,657
58361,60,1247
58361,70,2043
58361,80,1389
58361,90,596
58361,100,199
149298,10,1
149298,20,1
149298,30,3
149298,40,6
149298,50,22
149298,60,57
149298,70,145
149298,80,176
149298,90,118
149298,100,56
95719,10,19
95719,20,19
95719,30,43
95719,40,103
95719,50,225
95719,60,315
95719,70,367
95719,80,190
95719,90,84
95719,100,31
119642,10,2
119642,20,1
119642,30,2
119642,40,4
119642,50,12
119642,60,19
119642,70,77
119642,80,85
119642,90,69
119642,100,27
129458,40,1
129458,50,3
129458,60,1
129458,70,3
129458,80,3
129458,90,2
129458,100,2
148535,60,1
148535,70,3
148535,80,2
148535,90,2
148535,100,1
100901,10,7
100901,20,2
100901,30,10
100901,40,13
100901,50,22
100901,60,23
100901,70,35
100901,80,20
100901,90,6
100901,100,3
108976,10,4
108976,20,4
108976,30,10
108976,40,15
108976,50,55
108976,60,95
108976,70,83
108976,80,32
108976,90,25
108976,100,8
114062,10,2
114062,20,1
114062,30,2
114062,40,8
114062,50,28
114062,60,52
114062,70,73
114062,80,38
114062,90,18
114062,100,9
33128,10,10
33128,20,5
33128,30,4
33128,40,23
33128,50,37
33128,60,46
33128,70,58
33128,80,33
33128,90,15
33128,100,1
33129,10,2
33129,20,1
33129,30,9
33129,40,14
33129,50,18
33129,60,17
33129,70,18
33129,80,4
33129,90,3
33129,100,1
33130,10,2
33130,20,1
33130,30,4
33130,40,13
33130,50,9
33130,60,14
33130,70,16
33130,80,6
33130,90,3
32426,10,1
32426,40,4
32426,50,4
32426,60,2
32426,70,4
32426,80,1
32426,90,3
33131,10,1
33131,30,1
33131,40,2
33131,50,3
33131,60,5
33131,70,8
33131,80,3
33131,90,2
33131,100,1
77236,10,2
77236,50,3
77236,60,2
77236,70,2
170110,70,1
170110,90,5
170110,100,4
116063,10,7
116063,20,2
116063,30,5
116063,40,7
116063,50,15
116063,60,31
116063,70,54
116063,80,40
116063,90,34
116063,100,20
153891,10,1
153891,90,1
153891,100,1
99892,10,22
99892,20,18
99892,30,27
99892,40,33
99892,50,34
99892,60,32
99892,70,22
99892,80,10
99892,90,7
99892,100,3
122485,30,1
122485,60,1
122485,80,1
126338,10,4
126338,20,2
126338,30,5
126338,40,6
126338,50,16
126338,60,17
126338,70,17
126338,80,8
126338,90,12
126338,100,2
86683,10,1
86683,30,3
86683,40,8
86683,50,4
86683,60,4
86683,70,22
86683,80,27
86683,90,15
86683,100,16
113623,30,1
113623,70,4
113623,80,3
113623,90,4
113623,100,3
126372,10,20
126372,20,26
126372,30,50
126372,40,76
126372,50,141
126372,60,254
126372,70,245
126372,80,146
126372,90,53
126372,100,30
119733,10,19
119733,20,16
119733,30,46
119733,40,70
119733,50,96
119733,60,210
119733,70,306
119733,80,208
119733,90,124
119733,100,53
149893,10,10
149893,20,9
149893,30,22
149893,40,36
149893,50,89
149893,60,167
149893,70,310
149893,80,242
149893,90,128
149893,100,53
38586,10,46
38586,20,33
38586,30,58
38586,40,105
38586,50,255
38586,60,508
38586,70,1506
38586,80,2963
38586,90,2976
38586,100,1588
52651,10,33
52651,20,18
52651,30,41
52651,40,79
52651,50,177
52651,60,382
52651,70,985
52651,80,1889
52651,90,2169
52651,100,1284
148677,10,14
148677,20,3
148677,30,7
148677,40,21
148677,50,34
148677,60,59
148677,70,99
148677,80,120
148677,90,89
148677,100,53
87015,10,14
87015,20,11
87015,30,34
87015,40,44
87015,50,99
87015,60,195
87015,70,493
87015,80,644
87015,90,398
87015,100,200
103146,20,1
103146,30,4
103146,40,8
103146,50,29
103146,60,42
103146,70,109
103146,80,122
103146,90,79
103146,100,47
94124,40,2
94124,50,4
94124,60,8
94124,70,20
94124,80,30
94124,90,18
94124,100,11
87085,20,2
87085,30,7
87085,40,2
87085,50,8
87085,60,24
87085,70,9
87085,80,4
87085,90,4
72035,10,1
72035,20,1
72035,30,4
72035,40,6
72035,50,12
72035,60,21
72035,70,22
72035,80,8
72035,90,5
72035,100,2
49285,30,2
49285,40,1
49285,50,5
49285,60,5
49285,70,10
49285,80,7
49285,90,4
49285,100,1
57559,10,1
57559,20,1
57559,30,2
57559,40,4
57559,50,13
57559,60,7
57559,70,15
57559,80,9
57559,90,3
57559,100,2
101473,10,4
101473,20,13
101473,30,8
101473,40,33
101473,50,53
101473,60,84
101473,70,127
101473,80,55
101473,90,34
101473,100,28
148342,10,3
148342,30,2
148342,40,5
148342,50,21
148342,60,28
148342,70,48
148342,80,30
148342,90,27
148342,100,12
49844,10,9
49844,20,13
49844,30,31
49844,40,38
49844,50,75
49844,60,146
49844,70,246
49844,80,178
49844,90,80
49844,100,13
97701,10,9
97701,20,6
97701,30,5
97701,40,21
97701,50,85
97701,60,162
97701,70,559
97701,80,1162
97701,90,1285
97701,100,664
109916,10,1
109916,20,2
109916,30,4
109916,40,6
109916,50,13
109916,60,20
109916,70,21
109916,80,12
109916,90,7
109916,100,1
119238,10,5
119238,20,2
119238,30,11
119238,40,10
119238,50,31
119238,60,65
119238,70,108
119238,80,41
119238,90,26
119238,100,10
111356,10,1
111356,40,3
111356,50,8
111356,60,11
111356,70,19
111356,80,7
111356,90,5
111356,100,3
121741,10,3
121741,40,1
121741,50,8
121741,60,15
121741,70,26
121741,80,24
121741,90,19
121741,100,13
106113,30,2
106113,40,1
106113,50,6
106113,60,11
106113,70,23
106113,80,21
106113,90,19
106113,100,6
140329,40,1
140329,50,1
140329,60,3
140329,70,1
140329,80,2
140329,90,1
101108,10,3
101108,20,2
101108,30,7
101108,40,14
101108,50,17
101108,60,23
101108,70,16
101108,80,8
101108,90,3
101108,100,5
105404,80,1
112496,10,10
112496,20,16
112496,30,26
112496,40,24
112496,50,40
112496,60,34
112496,70,10
112496,80,7
112496,90,4
112496,100,3
104967,10,2
104967,20,6
104967,30,13
104967,40,15
104967,50,22
104967,60,21
104967,70,14
104967,80,2
104967,90,2
104967,100,2
105406,10,5
105406,20,4
105406,30,18
105406,40,8
105406,50,21
105406,60,17
105406,70,9
105406,80,1
105406,90,2
105406,100,1
118697,20,1
118697,30,2
118697,40,1
118697,50,6
118697,60,3
118697,70,6
118697,80,3
118697,90,2
118697,100,2
116253,10,1
116253,20,1
116253,40,1
116253,50,3
116253,60,2
116253,70,3
116253,90,1
105146,10,1
105146,40,1
105146,50,2
105146,60,4
105146,70,1
74883,10,8
74883,20,20
74883,30,39
74883,40,62
74883,50,98
74883,60,186
74883,70,187
74883,80,123
74883,90,43
74883,100,14
101952,10,13
101952,20,14
101952,30,16
101952,40,27
101952,50,49
101952,60,58
101952,70,64
101952,80,35
101952,90,24
101952,100,11
113165,20,1
113165,30,2
113165,40,2
113165,50,2
113165,60,1
113165,70,3
113165,80,1
30564,10,132
30564,20,103
30564,30,255
30564,40,395
30564,50,668
30564,60,1265
30564,70,2746
30564,80,4202
30564,90,4110
30564,100,2432
384,10,435
384,20,417
384,30,790
384,40,1177
384,50,1841
384,60,2917
384,70,4365
384,80,3137
384,90,1666
384,100,811
21496,10,74
21496,20,75
21496,30,166
21496,40,250
21496,50,647
21496,60,1274
21496,70,2632
21496,80,2434
21496,90,1199
21496,100,542
87172,10,2
87172,30,1
87172,40,3
87172,50,1
87172,60,10
87172,70,19
87172,80,35
87172,90,28
87172,100,33
21483,10,61
21483,20,63
21483,30,127
21483,40,237
21483,50,735
21483,60,1380
21483,70,2649
21483,80,2229
21483,90,1568
21483,100,1408
18153,10,419
18153,20,380
18153,30,1078
18153,40,1967
18153,50,4557
18153,60,8608
18153,70,20349
18153,80,24854
18153,90,15296
18153,100,7639
20768,10,52
20768,20,56
20768,30,130
20768,40,258
20768,50,680
20768,60,1327
20768,70,3292
20768,80,3577
20768,90,1994
20768,100,1251
102629,10,17
102629,20,15
102629,30,30
102629,40,50
102629,50,172
102629,60,283
102629,70,708
102629,80,753
102629,90,404
102629,100,302
20963,10,79
20963,20,48
20963,30,138
20963,40,326
20963,50,773
20963,60,1601
20963,70,4448
20963,80,7768
20963,90,5967
20963,100,3142
80117,10,2
80117,20,1
80117,30,8
80117,40,2
80117,50,4
80117,60,2
80117,70,22
80117,80,31
80117,90,38
80117,100,24
17813,10,44
17813,20,29
17813,30,46
17813,40,99
17813,50,323
17813,60,453
17813,70,388
17813,80,165
17813,90,120
17813,100,66
20779,10,36
20779,20,31
20779,30,107
20779,40,188
20779,50,674
20779,60,1401
20779,70,4115
20779,80,3881
20779,90,1785
20779,100,869
20524,10,49
20524,20,76
20524,30,114
20524,40,229
20524,50,492
20524,60,877
20524,70,796
20524,80,391
20524,90,202
20524,100,148
20531,10,39
20531,20,48
20531,30,73
20531,40,145
20531,50,429
20531,60,731
20531,70,886
20531,80,471
20531,90,362
20531,100,227
101165,10,1468
101165,20,1238
101165,30,2227
101165,40,3433
101165,50,6631
101165,60,11802
101165,70,26347
101165,80,27884
101165,90,16100
101165,100,7225
87320,10,8
87320,20,9
87320,30,27
87320,40,41
87320,50,50
87320,60,97
87320,70,187
87320,80,307
87320,90,238
87320,100,134
129188,10,39
129188,20,18
129188,30,21
129188,40,33
129188,50,129
129188,60,194
129188,70,525
129188,80,582
129188,90,481
129188,100,289
87321,10,75
87321,20,48
87321,30,126
87321,40,198
87321,50,333
87321,60,605
87321,70,1355
87321,80,1879
87321,90,1410
87321,100,592
101863,10,4
101863,20,5
101863,30,8
101863,40,14
101863,50,72
101863,60,148
101863,70,332
101863,80,269
101863,90,138
101863,100,52
117258,20,1
117258,30,1
117258,40,2
117258,50,12
117258,60,23
117258,70,24
117258,80,6
117258,90,2
117258,100,2
108172,10,2
108172,30,8
108172,40,3
108172,50,26
108172,60,36
108172,70,72
108172,80,40
108172,90,29
108172,100,15
121174,30,1
121174,40,1
121174,50,2
121174,60,1
121174,70,4
121174,80,6
121174,90,3
121174,100,2
108623,10,164
108623,20,168
108623,30,328
108623,40,598
108623,50,1567
108623,60,3329
108623,70,8040
108623,80,6470
108623,90,3164
108623,100,1599
100117,10,15
100117,20,7
100117,30,13
100117,40,27
100117,50,76
100117,60,157
100117,70,417
100117,80,652
100117,90,455
100117,100,222
105865,40,2
105865,50,1
105865,60,14
105865,70,17
105865,80,25
105865,90,22
105865,100,10
159132,60,3
159132,70,1
159132,80,1
159132,90,3
159132,100,1
15583,10,884
15583,20,991
15583,30,2107
15583,40,3774
15583,50,7681
15583,60,13111
15583,70,23221
15583,80,17462
15583,90,8921
15583,100,5326
17641,10,146
17641,20,203
17641,30,395
17641,40,667
17641,50,1746
17641,60,3291
17641,70,6418
17641,80,4462
17641,90,2269
17641,100,1552
19163,10,526
19163,20,701
19163,30,1359
19163,40,2501
19163,50,5181
19163,60,9242
19163,70,16670
19163,80,12474
19163,90,6377
19163,100,3955
67523,10,16
67523,20,6
67523,30,18
67523,40,23
67523,50,42
67523,60,75
67523,70,175
67523,80,267
67523,90,300
67523,100,312
80931,10,3
80931,30,2
80931,40,2
80931,50,8
80931,60,12
80931,70,12
80931,80,7
80931,90,9
80931,100,6
72139,10,5
72139,30,3
72139,40,8
72139,50,16
72139,60,35
72139,70,56
72139,80,25
72139,90,8
72139,100,19
91291,10,1
91291,20,1
91291,40,1
91291,50,1
91291,60,5
91291,70,13
91291,80,15
91291,90,42
91291,100,23
109712,10,4
109712,20,1
109712,40,4
109712,50,7
109712,60,1
109712,70,11
109712,80,26
109712,90,33
109712,100,41
121034,10,60
121034,20,32
121034,30,86
121034,40,155
121034,50,397
121034,60,833
121034,70,1914
121034,80,1985
121034,90,1143
121034,100,783
111852,10,73
111852,20,43
111852,30,115
111852,40,195
111852,50,504
111852,60,1034
111852,70,2359
111852,80,2173
111852,90,1169
111852,100,800
100722,10,377
100722,20,345
100722,30,818
100722,40,1313
100722,50,2901
100722,60,5111
100722,70,9849
100722,80,7773
100722,90,4370
100722,100,2870
116605,10,83
116605,20,75
116605,30,134
116605,40,236
116605,50,602
116605,60,1185
116605,70,3060
116605,80,4030
116605,90,2647
116605,100,1742
151380,10,7
151380,20,1
151380,30,2
151380,40,4
151380,50,6
151380,60,8
151380,70,20
151380,80,27
151380,90,66
151380,100,90
20741,10,177
20741,20,208
20741,30,429
20741,40,712
20741,50,1562
20741,60,2884
20741,70,5792
20741,80,4416
20741,90,2275
20741,100,1556
20767,10,97
20767,20,81
20767,30,180
20767,40,340
20767,50,998
20767,60,1950
20767,70,4646
20767,80,5817
20767,90,3368
20767,100,2510
85942,10,2
85942,20,2
85942,30,4
85942,40,2
85942,50,5
85942,60,14
85942,70,21
85942,80,8
85942,90,5
85942,100,12
91290,30,1
91290,40,2
91290,50,4
91290,60,5
91290,70,15
91290,80,10
91290,90,10
91290,100,14
67163,10,10
67163,20,9
67163,30,22
67163,40,28
67163,50,61
67163,60,84
67163,70,130
67163,80,63
67163,90,36
67163,100,47
169724,90,1
21092,10,643
21092,20,587
21092,30,1444
21092,40,2587
21092,50,5894
21092,60,10533
21092,70,22064
21092,80,21994
21092,90,12378
21092,100,6760
85465,10,7
85465,20,12
85465,30,7
85465,40,12
85465,50,31
85465,60,49
85465,70,127
85465,80,175
85465,90,165
85465,100,130
85370,10,29
85370,20,16
85370,30,43
85370,40,67
85370,50,205
85370,60,346
85370,70,679
85370,80,657
85370,90,336
85370,100,245
20727,10,321
20727,20,233
20727,30,627
20727,40,1300
20727,50,3219
20727,60,6295
20727,70,15639
20727,80,18904
20727,90,10701
20727,100,4989
21640,10,22
21640,20,17
21640,30,42
21640,40,76
21640,50,267
21640,60,594
21640,70,1429
21640,80,1071
21640,90,496
21640,100,255
42994,10,5
42994,30,10
42994,40,12
42994,50,34
42994,60,50
42994,70,128
42994,80,210
42994,90,111
42994,100,58
46628,20,7
46628,30,2
46628,40,10
46628,50,15
46628,60,39
46628,70,37
46628,80,18
46628,90,8
46628,100,3
87057,20,1
87057,50,2
87057,70,3
87057,80,4
87057,100,1
86771,30,4
86771,40,3
86771,60,13
86771,70,32
86771,80,57
86771,90,46
86771,100,24
152930,70,3
152930,80,7
152930,90,7
152930,100,4
97886,10,130
97886,20,87
97886,30,181
97886,40,361
97886,50,1147
97886,60,2534
97886,70,7352
97886,80,11163
97886,90,6883
97886,100,2871
101695,10,16
101695,20,13
101695,30,39
101695,40,47
101695,50,184
101695,60,415
101695,70,883
101695,80,566
101695,90,291
101695,100,168
99629,10,914
99629,20,1081
99629,30,2034
99629,40,3521
99629,50,6122
99629,60,10313
99629,70,14707
99629,80,11417
99629,90,7896
99629,100,6102
104243,10,138
104243,20,194
104243,30,312
104243,40,542
104243,50,1014
104243,60,1938
104243,70,3547
104243,80,2952
104243,90,2066
104243,100,1782
86837,10,11
86837,20,9
86837,30,40
86837,40,20
86837,50,55
86837,60,107
86837,70,202
86837,80,200
86837,90,189
86837,100,161
101358,10,2
101358,30,1
101358,50,3
101358,60,4
101358,70,7
101358,80,5
101358,90,6
101358,100,5
101357,10,1
101357,30,1
101357,40,1
101357,50,2
101357,70,4
101357,80,4
101357,90,10
101357,100,10
100054,30,2
100054,40,3
100054,50,5
100054,60,7
100054,70,13
100054,80,22
100054,90,18
100054,100,19
21421,10,384
21421,20,362
21421,30,974
21421,40,1952
21421,50,4371
21421,60,8377
21421,70,16896
21421,80,16020
21421,90,9111
21421,100,4228
20457,10,747
20457,20,974
20457,30,2004
20457,40,3344
20457,50,6653
20457,60,11469
20457,70,18851
20457,80,14082
20457,90,6854
20457,100,3300
99281,10,70
99281,20,60
99281,30,64
99281,40,118
99281,50,298
99281,60,315
99281,70,186
99281,80,90
99281,90,50
99281,100,57
75597,10,5
75597,20,10
75597,30,4
75597,40,4
75597,50,11
75597,60,17
75597,70,51
75597,80,54
75597,90,53
75597,100,24
75559,10,8
75559,20,19
75559,30,27
75559,40,59
75559,50,97
75559,60,160
75559,70,288
75559,80,217
75559,90,93
75559,100,46
20631,10,696
20631,20,791
20631,30,1809
20631,40,3084
20631,50,6247
20631,60,10902
20631,70,19262
20631,80,13150
20631,90,6515
20631,100,3691
21064,10,90
21064,20,86
21064,30,253
21064,40,351
21064,50,1023
21064,60,1918
21064,70,4048
21064,80,2740
21064,90,1336
21064,100,917
21874,10,141
21874,20,145
21874,30,362
21874,40,574
21874,50,1357
21874,60,2579
21874,70,5565
21874,80,3673
21874,90,1875
21874,100,1182
103631,10,80
103631,20,76
103631,30,163
103631,40,315
103631,50,706
103631,60,1353
103631,70,3127
