character_id,alternative_name,is_spoiler
89163,Afureia,False
136322,Lars,False
141432,War God,False
84153,San-chan,False
58417,Satacchi,False
89257,(The) Sword Crazy Guy,False
89258,Kusanagi Lapis,False
89258,Mistletoe,False
89258,Mistilteinn,False
89259,Aurora Witch,False
89259,Witch of the Aurora,False
89259,Fuel Tank,False
89260,Crimson Princess,False
89260,Calamity,False
150876,Hundred Demons of the Night,False
150979,Dáinsleif,False
150973,The Strongest Witch Hunter,False
150963,Diluted,False
150963,Watery,False
150963,Degarashi,False
151821,Mephisto,False
151822,Vlad,False
153105,Chairman,False
85143,Demon Lord of Pride,False
85143,Lucy,False
122422,Demon Lord of Sloth,False
122481,Demon Lord of Wrath,False
85141,Demon Lord of Envy,False
122500,Demon Lord of Greed,False
122501,Demon Lord of Gluttony,False
122502,Demon Lord of Melancholy,False
122503,Demon Lord of Vanity,False
122503,Satanael,False
122505,Demon Lord of Lust,False
66767,Shiba,False
66767,Shibaraku,False
66767,Hentai-Shiba,False
88354,Shibaki's Mother,False
258865,Ms. Iida,False
258865,Iida-san,False
88054,Rotten Girl,False
88054,Rotty,False
88055,Umi,False
88056,Jona Taro,False
88057,Director,False
88058,Camera,False
88061,Tsumorin,False
89069,Mariko Kusumi,True
198649,Kana-chan,False
149856,Nobunaga Oda (織田信長),False
158787,Akechi Mitsuhide,False
203691,Young,False
229231,Motoyasu Matsudaira,False
229235,Inuchiyo,False
229237,Kyutaro,False
138780,Narrator ,False
31274,Junon Boy,False
31274,Seishuu Handa,False
31274,Handa-kun,False
31274,Sensei,False
88327,Tama,False
88328,Hiro,False
88328,Hiro-nii,False
88330,Kenta,False
88331,Akki,False
162967,Director,False
89640,Sheperd,False
89653,Meebo,False
89653,Luzrov Rulay,False
124066,Zashiki Warashi,False
124065,Zashiki Warashi,False
6656,Nyx Avatar,True
6656,The Appriser,True
6656,Pharos,True
6656,Thanatos,True
9975,タカヤ,False
9977,ちどり,False
9977,Chidorita,False
9976,ジン,False
88929,Mirelle,False
88929,Mireille,False
88928,Sophie Hojo,False
126886,Shion Todo,False
127751,Klaus Henrik Poncetta Von Vogel Strobel Cash De La Manecca the Third,False
127781,Faruru Bokerdole,False
127781,ファルル・ボーカルドール,False
127780,Leona West,False
127817,Will Michael Georges Sandrelli Mezza Bonjour Francois Girgil Je T'aime the Fourth,False
127821,Janko,False
127818,Julius Mubampis Adamantios Nikolakopululu Anaxagoras Odysseas Procopius Tondoll-Zlatokov Nicodemus Metrophanes Kaisal Eolgos Sebastianos Zeno Partenope Crysantheme Axnacia Euterpe Harmonia Demetrianis,False
127822,Sugar,False
129442,Mr. Manaka,False
129440,Mr. Minami,False
129431,Mrs. Minami,False
77695,Ouroboros Dragon,False
77695,Infinite Dragon God,False
51341,100-Yen Shop Valkyrie,False
51341,Drunken Valkyrie,False
51341,Vomiting Valkyrie,False
51341,Valkyrie who has never had a boyfriend,False
198013,Venelana Bael,False
87041,The Strongest Youth,False
88824,Leon Lewis,False
88825,Herman Luis,False
88825,Hermán Luis,False
88825,German Luis,False
88825,Roberto,False
88825,ロベルト,False
88827,Alfonso Saint-Variante,False
88826,Emma Guzman,False
177439,Lala,False
177444,Plague Doctor,False
177444,Michael,False
120838,Tia,False
121138,Shinomiya-sensei,False
287799,Fast battleship Hiei,False
67747,White Dragon,False
67747,White Snake,False
67747,Gija,False
67749,Blue Dragon,False
67749,Sinha,False
67751,Green Dragon,False
67753,Yellow Dragon,False
43815,Thunder Beast,False
43815,Dark Dragon,False
43815,Darkness Dragon,False
43815,Black Dragon,False
136995,アオ,False
157157,Gi-Gan,False
213431,Keishuk,False
213259,Emperor Il,False
223795,Yan Kumuji,False
223795,Yan Geum-ji,False
131536,Tsun-pure,False
146445,PE Teacher,False
88979,Ninja Slayer,False
88979,Ichirou Morita,False
88979,Satsubatsu Knight,True
88981,Demolition Ninja,False
88984,Amnesia,False
88984,Maname,False
88986,Dragon,False
190212,Silver Karasu,False
41198,Wallace,False
50511,Big Mama,False
41197,Nick,False
41197,Nico,False
50509,Spas,False
158142,Black Master Swordsman,False
158142,Kronos Traitor,False
174434,Nirvana,False
129834,Punch,False
136283,Nazo no Ninja,False
136283,謎の忍者,False
180331,Patricia Friday,False
180334,Suama Ryllismary,False
180334,スアマ・リリスマリ,False
88876,The Dancing Lightning,False
193702,Imamoe,False
88636,Yuyu (ゆーゆ),False
88637,Sumi Washio (鷲尾須美),True
88637,Wasshi (わっしー),True
88638,Fuumin (フーミン),False
88639,Ittsun (いっつん),False
88640,Nibosshi (にぼっしー),False
88640,Dried Sardines,False
88641,Sonocchi (そのっち),False
219150,Furball,False
264528,Lady Izanami,False
88372,Air,False
153787,Takumin,False
153786,Suzu-nee,False
88525,Ange,False
88527,Hilda,False
88533,Sala,False
88533,Salako,False
64855,Andre,False
64851,Gakuto (ガクト),False
64851,Gackt,False
64849,Jo,False
64849,Joe,False
47117,Vice President,False
64857,Chairman,False
64857,Papa Pepper,True
175600,真神 那由多,False
175600,Nayuta Makami,False
175600,ナユタン,False
175600,Nayutan,False
245100,Anmitsu (あんみつ),False
245100,Rube Goldberg Klutz (ピタゴラドジっ娘),False
245101,Shinai Hag (竹刀ブス),False
82347,Tigre,False
82347,Star Shooter,False
82347,Moonlight Knight,False
82325,Lim,False
77207,Ellen,False
82345,Sasha,False
82341,Rainbow Eyes,False
82327,Teita,False
82337,Lyudmila Mila Lurie,False
82337,Snow Princess of the Frozen Wave,False
135736,Gil,False
177356,Ko-gal Spirit's Mother,False
88733,Maccha Green,False
88739,Shigyo,False
121152,Jack Jones (ジャック・ジョーンズ),False
121153,King (キング),False
121153,Spadon King,False
121154,Queen (クイーン),False
121154,Queen Emerald (クイーン・エメラルド),True
273452,Mr. Kaneari,False
273454,Agent Silver (エージェント・シルバー),True
273455,Ai (アイ),True
273457,Roco,False
273457,Experiment 101 (実験体101号),True
273459,Agent Clover (エージェント・クローバー),True
273461,Experiment 012 (実験体12号),True
273462,Shadow (シャドウ),False
273462,Cyan (シアン),True
273462,Shawn,True
127452,Ashen Chevalier (灰色の騎士),True
76164,Yin (銀),True
72241,Son of the War God,True
72241,闘神の息子,True
72241,Red Reaper,True
72241,赤い死神,True
134606,Sylphid (西風の妖精),False
134608,Acting Master of Arseid School,False
235224,The Fervent Dancer (炎の舞姫),False
235230,Dominion No. 8,True
235230,The Soaring Phoenix,True
143514,Kagenu,False
88769,Ruru,False
154503,Z-Kai Teacher,False
124099,Dovey,False
88976,シアン,False
153399,Shu☆Zo,False
153391,Mr. Berry,False
60963,Wien (ウィーン),False
209271,Harmony (Black),False
209272,Prince of Ganothara,False
209273,Sound Director,False
209275,Harmony (White),False
88933,Renka,False
135823,Cronkine,False
150824,Scrubby,False
150832,Hermit Mistin,False
150831,Ebeneezer Mistin,False
150828,Mrs. Haniwa,False
150828,Alice Clay,False
150829,Blossom Mistin,False
150830,Zoukin,False
150830,Glad Rag,False
150833,Hot Pot,False
150823,Ding Dong,False
198384,Lightning Taimanin,False
198384,Corruption Lightning Mizuki Yukikaze,False
198384,Special Lightning Mizuki Yukikaze,False
198384,Lightning Holiday Mizuki Yukikaze,False
198384,Lightning Valentine Mizuki Yukikaze,False
198384,Soar Sky Thunder Mizuki Yukikaze,False
198384,Violent Fly Thunder Mizuki Yukikaze,False
32406,Mii,False
121625,Battle Lover Cerulean,False
121625,En-chan,False
121625,En-chan-senpai,False
122030,Kin-chan,False
122040,Kin-chan,False
122086,Ani-chan,False
138911,Pink Wombat,False
205194,Majo,False
205194,Honey-san,False
205196,Ouji,False
205201,Ousama,False
205202,Yoroi Inu,False
205199,Shounin,False
156821,Toxsa Dalton,False
124619,Alice,False
318000,Judas,True
89005,Blue Snow,False
89005,Setsugen no Ao (雪原の青),False
138291,Binkan-chan,False
138292,頂の白,False
138292,White Peak,False
17970,ポラリスのヒルダ,False
17970,Hilda of Polaris,False
17970,Hilda de Polaris,False
210085,The Immortal God,False
210086,Andreas Lise,False
136332,Manager,False
123770,Ryou,False
123765,Yuri,False
134027,Shagard,False
223877,Hovernyan,False
223878,Nathaniel Adams,False
243800,Super High School Doubles Specialists,False
243800,Fairy Senpai,False
243801,Negotiator of the Court,False
243805,Mental Assassin,False
243805,Super High School Doubles Specialists,False
243805,Blue Highlights,False
243808,Boss,False
243808,Pirate of Japan,False
243809,Executioner of the Courts,False
243813,The Gatekeeper from Hell,False
243813,Hell's Guard,False
55227,The Pierrot,False
169032,Yuri-chan,False
27950,おやじ、社長,False
89075,Flamie,False
89075,The Six Flowers Killer,False
89075,Black Barren Flower,True
89079,The World's Strongest,False
88902,Miyazawa Kenji,False
88902,Miya-Ken,False
88902,"Yuta #6,373,153,741",False
88902,"Yuta #6,373,153,742",False
88902,Pine,False
88903,Strange Juice,False
88903,Chiyoko,False
88905,Meika-emon,False
232658,Guriko,False
232658,Gliese,False
181093,Irene Adler,True
89343,Yotaro,False
89343,Yota,False
89343,Kyouji,False
89343,Yotarou Yuurakutei (有楽停与太郎),True
89343,Yuurakutei Sukeroku Third Generation (有楽停助六三代目),True
89345,Bon,False
89345,Kikuhiko,False
89345,菊比古,False
89345,Eighth Generation,False
89346,Hatsutaro,False
89346,Shin,False
243291,Hayato's Dad,False
243408,Ui's Father,False
127783,The Greatest Prince,False
127783,Kaitou Genius (怪盗ジーニアス),False
127783,Kurukuru-chan,False
127783,Mahou-chan,False
89019,Komaru,False
89019,UMR,False
89019,Tanukichi,False
89019,Racoon-chan,False
89020,The Demon,False
89023,Kirinrin,False
89023,Tsuntoge Girl,False
89021,Sylphyn,False
89021,Sylphy,False
89021,Sylph,False
89021,TSF,False
137509,Bomber,False
183517,Kanau Kachou,False
183517,Chief Kanau,False
327899,Father Ebina,False
193953,Boss,False
193952,Combined Beast Bong,False
193955,Ge-cchan,False
193954,Pon-chan,False
193956,Liger-sama,False
193957,Sky Demon Beast Grangen,False
193957,Sky Magical Girl Grangen,False
193958,Pan-san,False
193963,Shou-chan,False
193961,Lady Gai,False
193961,Gai no Jou,False
193966,Lightwave Beast Picdoron,False
193962,Gou-chan,False
193965,Baru-chan,False
193967,Gai-chan,False
193968,Rai-cchi,False
88849,Cure Flora (キュアフローラ),False
88850,Cure Mermaid,False
88851,Cure Twinkle,False
88856,Puff,False
88859,Sir Prince Hope Grand Kanata,False
133499,Twilight,False
133499,Princess of Despair,False
133499,Black Princess,False
133499,Cure Scarlet,True
133496,Past Cure Flora,False
167618,Brave Donut,False
89110,Futa-Futa,False
169034,Kohana's Mother,False
254938,Bodhisattvon Sound Director,False
75826,Luce,False
75826,The Ironclad Sister,False
67419,Kisaki-sensei,False
67419,Kisaki Tenjouin (天上院騎咲),False
53929,Options,False
277969,ホカベン,False
277969,Hokaben,False
286422,Hiroshi,False
201996,Roku,False
201995,Hagito,False
201994,Kei,False
30018,Izzie,False
30018,Luitenent,False
30018,Monday Rabbit,False
39575,Stray Cat,False
39574,Lovely Fennec,False
39781,Seigi,False
241788,B.B.,False
89088,Shishishi,False
89084,Eromine,False
89085,Iron Lady,False
183497,Oka,False
89016,Mother Remote,True
89016,Remone,True
14703,King of the Cats,False
123036,Rem Arlond,False
123040,Datenshi,False
123044,Cerberus,False
127215,Momo,False
120367,Rokku,False
120368,Niko,False
120371,Jyugo,False
58977,Chairman,False
89050,Housekeeper,False
139295,Mari Setagaya,False
205079,Elena-san,False
205103,Girl Student,False
205104,Girl Student,False
205105,Girl Student,False
205106,Girl Student,False
49507,デイジー,False
49507,Fairy,False
88940,Mattsun,False
140290,The Invincible Emperor,False
140294,Assault Destroyer,False
89373,Nabe,False
60225,Darling,False
60225,Boss,False
60225,Master,False
60225,Milord,False
60225,Beloved,False
60225,Honey,False
60225,Mr. Darling,False
60225,Snookums,False
60225,Loverboy,False
60225,Mr. Newhire,False
65007,Cerea,False
76864,Mero,False
86199,Rachnee,False
78481,The Formless,False
73075,Slime Girl,False
63269,Ms. Smith (ミズ・スミス),False
138249,The Director,False
328479,Sleazy guy,False
328479,Racist Man,False
328483,Racist Women,False
328484,Bicycle Police Officer,False
328598,Police Chief,False
328598,Papi's Father,True
328598,Papi no Chichi (パピの父),True
33933,Beyan,False
33934,Licht Sajo,False
65593,原学,False
65593,Harasen,False
65593,Hara-sensei,False
165909,さかき,False
231795,Receptionist,False
181785,Cashier,False
89107,Angelina,False
89176,やよい,False
164088,Zeke Ouji,False
90201,Ryōna,False
127690,ゆみ,False
89038,近藤,False
195313,Rinne,False
127766,Alpaca Cycle Manager,False
47243,Natsu,False
216808,Takamura-Sensei,False
89062,Hacka Doll #1,False
89063,Hacka Doll #2,False
89064,Hacka Doll #3,False
89800,Phi-chan,False
89801,Celis,False
89802,Lisha,False
125037,Black Marketer,False
124911,Lu-chan,False
124911,Lukkuchi,False
142905,The Empire's Assassin Blade,False
318039,Fugiru Ācadia,False
318039,White Hero,True
318039,Hero of the Beginning,True
146536,Shadow Man,False
146626,Corpsey,False
146628,Black Lizard,False
146647,Minami's Brother,False
146652,Watanuki's mother,False
89078,Michiru Magata,True
180425,Shiki Magata,True
236985,King,False
236986,Knight,False
236991,Mayor,False
236994,大魔王,False
236994,Demon King,False
125010,Schwarz 08,False
125010,Acht,False
125010,Brother,False
125010,Onii-chan,False
125010,Fort-Class Killer (要塞級殺し),False
125010,Heavy Laser-Class Killer (重光線級殺し),False
125010,Kid (坊主),False
125010,Theodore Edelbach,False
125010,Bernhard 01,True
125010,Schwarz 03,True
125010,Drei,True
125010,Wehrwolf 13,True
125010,Dreizehn,True
125010,Hero of the Revolution (革命の英雄),True
179966,Iris,False
179966,Schwarz 01,False
179966,Eins,False
179966,Iron Lily Princess,False
179966,Only One,False
179966,The Ice Queen,False
179966,Red German,False
179966,Captain Bernhard,False
179966,Comrade Captain,False
179966,Goddess of Revolution (革命の女神),False
179966,Divine Savior (救国の女神),False
179966,Black Commander (黒の指揮者),False
179966,Queen of Midsummer (真夏の女王),False
179966,Saiai no Imouto (最愛の妹),False
179966,Sleeping Beauty (眠り姫),True
179967,Schwarz 09,False
179967,Neun,False
179967,Liz-chan,False
179967,Miss Two-Knot,False
179967,Prisoner 2049,False
179967,Baba Yaga 12,False
179967,Hare (野兎),False
179967,Senpai,True
179967,Altstadt 03,True
179967,Wehrwolf 03,True
179967,Drei,True
179967,Wehrwolf 13,True
179967,Dreizehn,True
179967,Quisling,True
179968,Ursula Strachwitz (ウルスラ・シュトラハヴィッツ),False
179968,Schwarz 07,False
179968,Sieben,False
179968,Communist-san,False
179968,The Angel of East Germany,False
179968,Saint,False
179968,Modern Jeanne d'Arc,False
179968,Mary Under the Socialist Regime,False
179968,Morashi Musume (漏らし娘),False
179968,Ojou-chan (お嬢ちゃん),False
179969,The Brown Beast,False
179969,Heinz the Brown,False
179969,Comrade Lieutenant Colonel,False
179970,Schwarz 07,False
179970,Sieben,False
179970,Inghild the Junker,False
179970,Onee-chan,False
179970,Senpai,False
179971,Bea,False
179971,Wehrwolf 01,False
179971,Eins,False
179971,Danziger’s Rose Maiden,False
179971,Red Princess,False
179971,Wolf,False
179971,Ookami-san (狼さん),False
179971,Comrade Major (同志少佐),False
179971,Major Brehme,False
179971,Battalion Commander (大隊長),False
179971,Ojou-sama (お嬢様),False
179972,Weiss (リヴァイス),False
179973,Schwarz 06,False
179973,Sechs,False
179973,Bizarre Pilot (猟奇的衛士),False
179973,Modern Elizabeth Bathory,False
179973,Senpai,False
179973,Schwarz 04,True
179973,Vier,True
179973,Squadron Leader,True
179974,Schwarz 04,False
179974,Vier,False
179974,Comrade Lieutenant (同志中尉),False
179974,Four-eyes,False
179974,Political Commissar,False
179974,Seiji Shōkō-dono (政治将校殿),False
179974,Bespectacled Officer (眼鏡将校),False
179976,Schwarz 05,False
179976,Fünf,False
179976,Sylwię,False
179976,Sylvia Kschessinska,False
179976,Schwarz 02,True
179976,Zwei,True
179978,Schwarz 02,False
179978,Zwei,False
179978,Lan-chan,False
179978,Pham-ane (ファム姉),False
179978,Big Sis,False
179978,Schwesterherz,False
179978,Schwarz 00,True
179978,Schwarz 01,True
179978,Eins,True
179975,Schwarz 03,False
179975,Drei,False
179975,Walther the Crusher (圧砕のヴァルター),False
179975,Old Man Walther,False
179975,Lieutenant Kruger,False
179981,Vivi (ヴィヴィ),False
179982,Maintenance Chief,False
179982,Old Man,False
179982,Squad Leader,False
179979,Comrade Major General,False
179979,Your Excellency (閣下),False
179979,Gregory Andropov,True
179983,Huckebein 23,False
179983,Drei­und­zwanzig,False
179983,Fräulein (お嬢ちゃん),False
179983,Senpai,False
179983,Annelotte Rottenmeier,False
179983,Kirce,False
179983,Kirke,False
261257,Nii-san (兄さん),False
261257,Cartoshka 1,False
261257,Ohr 1,False
261257,Modern Red Guderian,False
261257,Lieutenant Jurgen Bernhard,False
307459,Hannibal 01,False
307462,Hannibal 02,False
199562,Maren's Father,False
271988,Mika's friend,False
271989,Middle-aged man,False
126282,Oshtor (オシュトル),True
126282,Mashiro (マシロ),True
126823,Divine Scion of the Uitsulnemetia,True
126823,Princess of Tuskur,True
136518,Divine Scion of Yamato,False
136522,Sakon,False
136522,Imperial Guard of the Left (左近衛大将),False
136524,The Guardian,False
136524,Imperial Governess,False
136534,Jachdwalt the Mirage Blade,False
136525,Kamunagi of Chains,False
136526,Oshtor,True
136526,Imperial Guard of the Right (右近衛大将),True
136532,Kamunagi of Chains,False
89655,Hephsin Yulind,False
89658,Lukeim Yurlin,False
89659,Fylk Zahdeya,False
121382,Lord of Calamity,False
121381,Mazhigigika Miludin do Din Nolurun Dou,False
121381,Magillanica Lou Mayvin,False
225183,Lord of Calamity,False
225183,Georg Heldalf,True
225245,Shiller,False
225250,Gramps,False
178425,Captain,False
178429,Detective,False
178442,Sailor,False
178439,Mysterious Girl,False
161975,こまつさん,False
161975,Komatsu-san,False
193559,玲奈ちゃん,False
193559,Rena-chan,False
193557,うしこうさん,False
193557,Ushikou-san,False
193560,タマキくん,False
193558,棒田さん,False
193558,Bouda-san,False
193561,篠原さん,False
193561,Shinohara-san,False
193562,獣医さん,False
193562,むとうせんせい,False
193562,Mutou-sensei,False
133961,White Dragon King,False
133962,The Wonder Boy,False
134177,Red Eye,False
134508,Xhaka,False
265580,Toko Aoi,False
271205,Zachary Kaneguro,False
271205,Zac the Sunshine,False
271205,Zac el Alba,False
271208,Gabe Brunai,False
271209,Principal Shinoda,False
271210,Akira Yamatoga,False
89540,Hibari,False
167557,Mioko,False
167557,みおこ,False
167557,デガス,False
233587,Section manager,False
233588,Company President,False
233599,Employee,False
233600,Kids,False
233601,Kids,False
233602,Kids,False
233603,Pervert,False
90066,Lenlen,False
125893,Jaguar,False
125893,Super Jaguar,False
126089,Judas,False
126832,Jin Nakagawa,False
174755,Paddo-kun,False
167555,Ellie,False
206272,Barack Obama,False
206272,バラク・オバマ,False
195777,Diva,False
271177,Prana (プラナ),False
330657,Dark Magician Girl,False
84811,Sleepy Ash or Sloth,False
84811,Adam,True
87273,Mahi Mahi,False
121997,All of Love,False
122010,Hyde or Rotten Hedgehog,False
122011,Angel-chan,False
122011,Tenshi-chan,False
122013,BeruBeru,False
205904,オールドチャイルド,False
205904,Old Child,False
230117,Jeje,False
230117,ジェジェ,False
230121,Yumi-chan,False
230121,Hodur,False
230123,Freya,False
230123,フレイア,False
230123,Wrath,False
230124,Ryuu-chan,False
230126,Rosen Kranz,False
230128,Ildio,False
230128,イルディオ,False
230128,World End of Gluttony,False
230128,Devour the World Wor-kun,False
230128,Gluttony,False
230131,Johan,False
230131,Faust,False
230131,Doctor,False
230131,Hans,False
230132,Girioto,False
230133,Yuri,False
230134,Dodo,False
230134,Doudou,False
230134,ドードー,False
89202,Sogo Amagi,False
89203,Feria,False
225824,Inari,False
225835,稲荷,False
225835,Inari,False
225835,Kū,False
189932,稲荷,False
189932,Inari,False
89401,Mako,False
89516,Waa,False
89639,Shade,False
129378,Harbinger of Spring,False
83681,Na-chan,False
83685,Tsuyopon,False
83685,Nacchan,False
82649,Mat-tsun,False
83683,Kei-chan,False
89267,Yukirin,False
89268,Nonon,False
159928,Salty Sol,False
291907,Taigei,False
291907,大鯨,False
132292,Pres.,False
132292,Shika-kun,False
132292,Mr. Deer,False
128175,Nonocchi,False
128174,Rissape,False
128174,Lisa,False
89347,Mike,False
89348,Moka,False
89350,Shiro,False
89351,Kuro,False
89727,Tama,False
89729,Coco-chan,False
89732,Micchan,False
89735,Jun-chan,False
89736,Kayo-chan,False
89738,Sato,False
89740,Mayu,False
89741,Tsugu,False
89742,Megu,False
89743,Macchi,False
134054,Invincible King,False
125914,Asamichi,False
135712,Akiko (明子),False
286517,Hino's Father,False
286520,Hino's Mother,False
286521,Hino's Grandfather,False
250111,Princess Pumplulu,False
284652,Princess Refi,False
89397,Saint George,False
129540,Ishi,False
322154,Hanzo Horibe,False
322156,Jiro Mitajima,False
89448,The Princess,False
33802,Youko-sama,False
154836,Breakin,False
9879,Phoenix Wright,False
9879,Ryuichi Naruhodo,False
9879,Ryuu,False
9879,Ryu,False
9879,Nick,False
9879,Trite (Maruhodou,False
9879,まるほどう),False
9879,Feenie (リュウちゃん),False
9878,Maya Fey,False
20654,Dick Gumshoe,False
20654,Itonoko (イトノコ),False
20654,Noko (ノコ),False
20654,Gummy,False
16109,Mia Fey,False
16109,Kitten,False
16110,Larry Butz,False
16110,Yappari,False
8673,Miles Edgeworth,False
8673,Edgey,False
8673,Edgey-poo (Micchan,False
8673,ミッチャン),False
16111,Franziska von Karma,False
16111,Franzy,False
17463,Pearl Fey,False
17463,Hami (はみ),False
17463,Pearls,False
17463,Pearly,False
157857,Manfred von Karma,False
157857,God of prosecution,False
206062,Judge,False
206064,Winston Payne,False
206065,Frank Sawhit,False
206066,Marvin Grossberg,False
206066,Samuel Rosenberg,False
206067,April May,False
206068,Redd White,False
206069,Will Powers,False
206070,Sal Manella,False
206072,Cody Hackins,False
206073,Dee Vasquez,False
206074,Lotta Hart,False
206075,Yanni Yogi,False
206076,Gregory Edgeworth,False
17462,Wendy Oldbag,False
17462,Flavie Eïchouette,False
209305,Adrian Andrews,False
209306,Ini/Mimi Miney,False
89720,Emilia Gudenburg,False
89720,Emilia Hermit,False
89721,Perfect Queen,False
89721,Rose Guardian,False
89168,Coconuts,False
89170,Saya-shi,False
89665,Aines Synclavia,True
89667,World Strongest,False
165457,Legend of Sexy,False
18057,Pikari,False
19561,Dotty or Teko,False
27171,Ane-chan,False
27172,Otouto-kun,False
27172,Senpai,False
28650,Advisor Cha,False
28650,Tea,False
126902,Juuouin Kazuo (十王院一男),False
164636,Kanrinin,False
164636,管理人,False
89143,Ms. Virgin,False
163651,Graze,False
177449,Fernand Saint-Variante,False
121151,Phoenix (フェニックス),False
121186,D,False
121186,Dump (ダンプ),True
314715,Acrux (アクルックス),False
89492,Bunta,False
120335,Anne Takamaki,False
120335,Panther,False
120335,Lady Ann,False
121590,Protagonist (主人公),False
121590,来栖暁,False
121590,Akira Kurusu,False
121590,Joker,False
121590,Trickster,False
121590,The Phantom,False
121590,Inmate,False
121590,Renren,False
121782,Crow,False
121782,Second Advent of the Detective Prince,False
121782,Black Mask,True
121782,Kuroi Kamen,True
122974,Skull,False
122974,Vulgar Boy,False
122974,Blondie,False
122976,Mona,False
122976,Strange Creature,False
122976,Monster Cat,False
122976,The Phantom Thieves' Guide,True
122975,Fox,False
122975,Inari,False
122975,Yusuke Kitagawa,False
164975,Magical Maid,False
164975,Cocona,False
164976,Magical Sister,False
164974,Magical Nurse,False
163457,Reiana,False
159685,看護師,False
159685,Kangoshi,False
159685,Nurse,False
159688,Consul,False
159690,Consul,False
159687,Consul,False
159686,Consul,False
159694,けんきゅいん,False
159694,Kenkyuuin,False
159694,Researcher,False
121815,Yaha-kui zaShunina,False
89570,Colle-chan,False
87017,President,False
90095,Koyama-sensei,False
121851,I-GUY,False
8901,Magus,False
8901,Kaori,False
8901,Kaorinite,False
8901,Kaori Night,False
8901,Katia,False
8901,Kaolinite,False
8902,Master Pharaoh 90,False
126844,"""Cla-ring""",False
129989,Sahar Schehera,False
145992,レベッカ・チェンバース,False
89337,Gyaruko,False
151455,Japanese History Teacher,False
151456,P.E. Teacher,False
151457,Galko's Older Sister,False
151457,Gyaruko Ane,False
151460,Kuseta's Mother,False
139289,Titan,False
139287,Mana Mana,False
121607,Wang Lu,False
121607,Ouriku,False
121608,Wang Wu,False
121608,Oubu,False
121609,Wang Zhong,False
121609,Ouchuu,False
121610,Hai Yunfan,False
121610,Kaiunho,False
262648,Ruri,False
262648,Liu Li,False
156874,Pops,False
156875,The Authority,False
156875,Governing Agency,False
89537,The Great Yang,True
89538,The Great Yin,True
89538,Kegare Princess,True
89538,Benio Enmado,True
157255,うのみやてんま,False
125756,Cure Miracle (キュアミラクル),False
125949,Riko Izayoi,False
125949,Cure Magical (キュアマジカル),False
121289,Cure Whip,False
125937,Kotoha Hanami (花海 ことは),False
125937,Cure Felice (キュアフェリーチェ),True
125950,Cure Mofurun (キュアモフルン),False
164576,Kay,False
123681,Hana,False
123686,Hashaku,False
180044,Yukihime,False
155535,ティアラ,False
155539,God,False
205997,Minokyuu,False
169007,Iron Mask Fencer,False
120465,Karl Ernst Krafft,False
120465,Cagliostro,False
120465,Snake of Mercury,False
120465,Paracelsus,False
120465,Hermes Trismegistus,False
120465,Faust,False
120465,The Mercurial Snake,False
120465,Alessandro di Cagliostro,False
120465,Ahesvar,False
120465,Albertus Magnus,False
120465,Saint Germain,False
120465,Christian Rosenkreutz,False
120465,Johaan George Faust,False
120465,Mercury,False
120465,The Mercurial King,False
120465,Herme,False
120497,Georgius,True
120496,Zarathustra,False
120496,Ephemeral Moment,False
120496,Mercurius' Substitute,False
120496,Lotus,True
120496,Tenma Yato,True
120498,Christof Lohengrin,False
120498,Kristoff,False
120498,Divine Vessel,False
120498,Carrier of God,False
120499,Theresia,False
120500,Leonhard August,False
120500,Leonhart,False
123086,Wil,False
123086,Kaziklu Bey,False
123086,Fourth Seat of the Obsidian Round Table,False
123086,Wandering Hakenkruez,False
123086,Vampire of the Battlefield,False
123086,Keishirou Kyougetsu (Mahamara),False
123088,Anna Maria Schwägelin (アンナ・マリーア・シュヴェーゲリン),False
123088,Malleus Maleficarum,False
120494,Riza Brenner,False
120494,Ms. F-cups,False
120494,Babylon Magdalena,False
123089,Hrozvitnir,False
123089,SS Major Wolfgang,False
123089,The Ashen Knight,False
123089,Albedo: the White Knight,False
123089,Anna Schreiber,False
123089,White Anna,False
123090,Mephistopheles,False
123090,Blond Beast,False
123090,Golden Monarch,False
123090,Monarch of Destruction,False
123090,Harbinger of Beguiling Light,False
123090,The Golden Beast,False
123090,King of Valhalla,False
123090,The Man with an Iron Heart,False
123090,Young Evil God of Death,False
123090,Butcher of Prauge,False
123090,Ougon,False
123090,Kemono Dono,False
123091,Valkyria,False
123091,Maiden of War,False
123091,Fourth Tubal Cain,True
167556,Marguerite Breuil,False
167556,Goddess of Rinne-Tense,True
167556,Fifth Heaven The Twilight,True
168466,Samiel Zentaur,False
168466,Rubedo‚ the Red Knight,False
277341,Metatron,True
858,Millenium Earl,False
858,Sennen Ko,False
858,The Maker,False
29037,Demon-Eyes,False
2283,General,False
6714,Cloud,False
30856,Jerry,False
127788,Janisu,False
127788,Janice,False
127791,Non Manaka,False
127790,Chiri Tsukikawa,False
127792,Juri,False
127793,Jururu,False
127795,Non Manaka,False
127794,Non Manaka,False
88234,Rueez,False
88234,Yourslave,False
89524,Fuyutsuki,False
89524,Shii,False
89524,Shi,False
135863,Kakuta-sensei,False
135863,角田先生,False
135864,8823-senpai,False
135881,Acchan,False
152570,Ashibe's Dad,False
152574,Ashime's Mom,False
152575,スガオの先生,False
152577,Ashibe's Grandpa,False
152728,Sakata's Older Brother,False
152728,Sakata no Nii-chan,False
